lag,K_tau6,tail_tau6,K_tau18,tail_tau18,K_tau40,tail_tau40
69.25851703406813,3.6467185603958182e-06,2.5122037030460815e-05,-0.015204461511818689,0.09527630456710527,-0.11085413460923926,0.5683136307654874
69.4188376753507,3.010973403402604e-06,2.4588354307911832e-05,-0.015330932749892313,0.0928285775721785,-0.10969334168679333,0.5506344743489715
69.57915831663327,2.3953404622354627e-06,2.415498245495487e-05,-0.015435064857659619,0.09036236533910817,-0.10848502423410784,0.5331452265797608
69.73947895791584,1.8014250974533e-06,2.3818568382033918e-05,-0.015517115680684252,0.08788122862260764,-0.10723018727703523,0.5158534260578252
69.89979959919839,1.2306555785503852e-06,2.357551582283525e-05,-0.01557736747122813,0.08538868488297557,-0.1059298519021758,0.4987664489693128
70.06012024048096,6.842861467890963e-07,2.342201348012266e-05,-0.015616126087166627,0.08288820443741284,-0.10458505459999344,0.48189150656432905
70.22044088176352,1.6340066830840984e-07,2.335406263322106e-05,-0.015633720174089184,0.08038320674111976,-0.10319684660520341,0.46523564274026497
70.38076152304609,-3.310831689451872e-07,2.331442465027488e-05,-0.015630500331954893,0.07787705680075546,-0.10176629323479058,0.4488057317310468
70.54108216432866,-7.984091608419817e-07,2.322388418295727e-05,-0.01560683826766867,0.07537306172262931,-0.10029447322402292,0.4326084759026848
70.70140280561122,-1.2379774413563563e-06,2.3060646779975432e-05,-0.01556312593493793,0.07287446739777102,-0.09878247806081943,0.4166504036554026
70.86172344689379,-1.6493389311693887e-06,2.282919857376094e-05,-0.01549977466276245,0.07038445532581104,-0.09723141131882901,0.40093786743258497
71.02204408817634,-2.0321894256115233e-06,2.2534086080231432e-05,-0.015417214273901069,0.0679061395793853,-0.09564238798957801,0.3854770418367218
71.18236472945891,-2.3863633661799323e-06,2.2179893471670993e-05,-0.015315892194648222,0.06544256391056369,-0.09401653381403678,0.370273921852464
71.34268537074148,-2.7118273389269004e-06,2.1771220870059217e-05,-0.015196272557241408,0.06299669900059254,-0.0923549846139599,0.3553343211768729
71.50300601202404,-3.008673341939209e-06,2.131266370125231e-05,-0.015058835296206687,0.06057143985402352,-0.09065888562334336,0.34066387065684844
71.66332665330661,-3.2771118629257303e-06,2.0808793143748102e-05,-0.014904075239934514,0.05816960333810035,-0.08892939082034804,0.32626801683370665
71.82364729458918,-3.517464806614213e-06,2.0264137699295994e-05,-0.014732501198761398,0.05579392586806458,-0.08716766226002935,0.31215202059479846
71.98396793587175,-3.7301583102394995e-06,1.968316590636182e-05,-0.014544635050815071,0.05344706123883998,-0.0853748694082122,0.29832095593201335
72.1442885771543,-3.915715483894847e-06,1.9070270211441278e-05,-0.014341010826861619,0.05113157860335506,-0.08355218847684868,0.28477970880695946
72.30460921843687,-4.074749110928783e-06,1.842975200744739e-05,-0.014122173795372204,0.048849960597564746,-0.08170080176118741,0.27153297612254756
72.46492985971943,-4.207954341910751e-06,1.7765807842891113e-05,-0.013888679549005687,0.04660460161204344,-0.07982189697908847,0.2585852648006816
72.625250501002,-4.316101413972357e-06,1.708251680033534e-05,-0.013641093093680019,0.044397806209824114,-0.07791666661280247,0.24594089096566013
72.78557114228457,-4.400028425566394e-06,1.6383829037646857e-05,-0.01337998794138137,0.0422317876899795,-0.0759863072535404,0.23360397923288698
72.94589178356713,-4.460634194883999e-06,1.567355548089732e-05,-0.013105945207834833,0.04010866679625472,-0.07403201894914853,0.22157846210241078
73.1062124248497,-4.498871228339932e-06,1.4955358653384364e-05,-0.012819552716134242,0.038030470569884435,-0.07205500455520077,0.2098680794567714
73.26653306613227,-4.515738823688112e-06,1.423274462115766e-05,-0.012521404107401445,0.03599913134555289,-0.07005646908982019,0.1984763781625812
73.42685370741482,-4.5122763304709845e-06,1.3509056031645965e-05,-0.012212097959517252,0.03401648588928701,-0.06803761909253003,0.1874067117752193
73.58717434869739,-4.489556588647344e-06,1.2787466218490178e-05,-0.011892236914937267,0.03208427467690587,-0.06599966198743731,0.17666224034596328
73.74749498997996,-4.448679564390886e-06,1.207097434249512e-05,-0.0115624268185764,0.030204141311493928,-0.06394380545104221,0.1662459303308546
73.90781563126252,-4.3907662002142245e-06,1.1362401535713139e-05,-0.011223275866714252,0.02837763207820407,-0.061871256784964204,0.15616055460051328
74.06813627254509,-4.3169524947571375e-06,1.0664388013070135e-05,-0.010875393767843756,0.026606195634552108,-0.059783222293871056,0.14640869255010552
74.22845691382766,-4.228383825790119e-06,9.979391113627459e-06,-0.010519390916352093,0.024891182834215746,-0.057680906668889136,0.1369927303086016
74.38877755511022,-4.126209528231806e-06,9.309684231541526e-06,-0.010155877579891568,0.023233846682212223,-0.055565512376773867,0.12791486104642408
74.54909819639278,-4.011577737266088e-06,8.657356595028722e-06,-0.009785463101263967,0.02163534241919387,-0.05343823905510705,0.11917708538054252
74.70941883767534,-3.885630504977896e-06,8.024313850159455e-06,-0.009408755115609204,0.020096727732470544,-0.05130028291378793,0.11078121187602177
74.86973947895791,-3.7494991973106652e-06,7.412279405086217e-06,-0.00902635878365482,0.018618963091246964,-0.04915283614307942,0.10272885764300625
75.03006012024048,-3.604300176586414e-06,6.822796489342957e-06,-0.008638876041747661,0.017202912203439127,-0.04699708632845807,0.09502144902805323
75.19038076152304,-3.451130773327028e-06,6.25723088213546e-06,-0.008246904869355967,0.015849342591326598,-0.04483421587252331,0.08766022239871596
75.35070140280561,-3.291065549674197e-06,5.716774263057198e-06,-0.007851038574693141,0.014558926283186375,-0.042665401424202824,0.0806462250202208
75.51102204408818,-3.125152855330108e-06,5.2024481384075485e-06,-0.007451865099080965,0.013332240617953966,-0.04049181331549651,0.07398031602305044
75.67134268537073,-2.9544116756326643e-06,4.715108296246241e-06,-0.00704996634063297,0.012169769159860755,-0.03831461500598574,0.06766316746020666
75.8316633266533,-2.7798287701407515e-06,4.255449743478827e-06,-0.006645917497804362,0.011071902719905845,-0.036134962535336566,0.06169526545288616
75.99198396793587,-2.602356098938428e-06,3.824012078622777e-06,-0.006240286433318636,0.010038940480938058,-0.03395400398401738,0.05607691142327856
76.15230460921843,-2.4229085327722714e-06,3.421185254437545e-06,-0.005833633058944696,0.009071091223041186,-0.03177287894243966,0.05080822341314166
76.312625250501,-2.2423618421161394e-06,3.0472156853082093e-06,-0.005426508741564233,0.008168474645846071,-0.02959271798873597,0.04588913748679485
