update_speed,epsilon,throughput_burden,failure_boundary
18.80167597765363,0.0010413819907648435,1490.188487371617,240.0
18.910614525139664,0.0010413819907648435,1498.8227692030673,240.0
19.019553072625698,0.0010413819907648435,1507.457051034518,240.0
19.12849162011173,0.0010413819907648435,1516.0913328659683,240.0
19.237430167597765,0.0010413819907648435,1524.7256146974187,240.0
19.3463687150838,0.0010413819907648435,1533.3598965288693,240.0
19.455307262569832,0.0010413819907648435,1541.9941783603197,240.0
19.564245810055866,0.0010413819907648435,1550.62846019177,240.0
19.6731843575419,0.0010413819907648435,1559.2627420232207,240.0
19.782122905027933,0.0010413819907648435,1567.897023854671,240.0
19.891061452513966,0.0010413819907648435,1576.5313056861216,240.0
20.0,0.0010413819907648435,1585.165587517572,240.0
0.5,0.0010844764506893485,39.39514223723025,240.0
0.6089385474860335,0.0010844764506893485,47.978441383889354,240.0
0.717877094972067,0.0010844764506893485,56.56174053054846,240.0
0.8268156424581006,0.0010844764506893485,65.14503967720758,240.0
0.9357541899441341,0.0010844764506893485,73.72833882386668,240.0
1.0446927374301676,0.0010844764506893485,82.31163797052578,240.0
1.1536312849162011,0.0010844764506893485,90.8949371171849,240.0
1.2625698324022347,0.0010844764506893485,99.478236263844,240.0
1.3715083798882681,0.0010844764506893485,108.0615354105031,240.0
1.4804469273743015,0.0010844764506893485,116.64483455716218,240.0
1.589385474860335,0.0010844764506893485,125.2281337038213,240.0
1.6983240223463687,0.0010844764506893485,133.8114328504804,240.0
1.8072625698324023,0.0010844764506893485,142.39473199713953,240.0
1.9162011173184357,0.0010844764506893485,150.97803114379863,240.0
2.0251396648044695,0.0010844764506893485,159.56133029045776,240.0
2.1340782122905027,0.0010844764506893485,168.14462943711683,240.0
2.2430167597765363,0.0010844764506893485,176.72792858377593,240.0
2.35195530726257,0.0010844764506893485,185.31122773043504,240.0
2.460893854748603,0.0010844764506893485,193.89452687709414,240.0
2.5698324022346366,0.0010844764506893485,202.47782602375324,240.0
2.67877094972067,0.0010844764506893485,211.06112517041234,240.0
2.787709497206704,0.0010844764506893485,219.64442431707147,240.0
2.8966480446927374,0.0010844764506893485,228.22772346373057,240.0
3.005586592178771,0.0010844764506893485,236.81102261038967,240.0
3.1145251396648046,0.0010844764506893485,245.3943217570488,240.0
3.2234636871508378,0.0010844764506893485,253.97762090370787,240.0
3.3324022346368714,0.0010844764506893485,262.560920050367,240.0
3.441340782122905,0.0010844764506893485,271.1442191970261,240.0
3.5502793296089385,0.0010844764506893485,279.72751834368523,240.0
3.659217877094972,0.0010844764506893485,288.31081749034433,240.0
3.7681564245810053,0.0010844764506893485,296.8941166370034,240.0
3.877094972067039,0.0010844764506893485,305.4774157836625,240.0
3.9860335195530725,0.0010844764506893485,314.06071493032164,240.0
4.094972067039106,0.0010844764506893485,322.64401407698074,240.0
4.20391061452514,0.0010844764506893485,331.22731322363984,240.0
4.312849162011172,0.0010844764506893485,339.8106123702989,240.0
4.421787709497206,0.0010844764506893485,348.393911516958,240.0
4.5307262569832405,0.0010844764506893485,356.9772106636172,240.0
4.639664804469273,0.0010844764506893485,365.56050981027624,240.0
4.748603351955307,0.0010844764506893485,374.14380895693535,240.0
4.85754189944134,0.0010844764506893485,382.72710810359445,240.0
4.966480446927374,0.0010844764506893485,391.31040725025355,240.0
5.075418994413408,0.0010844764506893485,399.89370639691265,240.0
5.184357541899441,0.0010844764506893485,408.47700554357175,240.0
5.293296089385475,0.0010844764506893485,417.0603046902309,240.0
