speed,resource_budget,epsilon_min
10.934782608695652,120,0.7
11.0,120,0.7
11.065217391304348,120,0.7
11.130434782608695,120,0.7
11.195652173913043,120,0.7
11.26086956521739,120,0.7
11.326086956521738,120,0.7
11.391304347826086,120,0.7
11.456521739130434,120,0.7
11.521739130434783,120,0.7
11.58695652173913,120,0.7
11.652173913043478,120,0.7
11.717391304347826,120,0.7
11.782608695652174,120,0.7
11.847826086956522,120,0.7
11.91304347826087,120,0.7
11.978260869565217,120,0.7
12.043478260869565,120,0.7
12.108695652173912,120,0.7
12.17391304347826,120,0.7
12.239130434782608,120,0.7
12.304347826086957,120,0.7
12.369565217391305,120,0.7
12.434782608695652,120,0.7
12.5,120,0.7
12.565217391304348,120,0.7
12.630434782608695,120,0.7
12.695652173913043,120,0.7
12.76086956521739,120,0.7
12.826086956521738,120,0.7
12.891304347826086,120,0.7
12.956521739130434,120,0.7
13.021739130434781,120,0.7
13.08695652173913,120,0.7
13.152173913043478,120,0.7
13.217391304347826,120,0.7
13.282608695652174,120,0.7
13.347826086956522,120,0.7
13.41304347826087,120,0.7
13.478260869565217,120,0.7
13.543478260869565,120,0.7
13.608695652173912,120,0.7
13.67391304347826,120,0.7
13.739130434782608,120,0.7
13.804347826086957,120,0.7
13.869565217391305,120,0.7
13.934782608695652,120,0.7
14.0,120,0.7
14.065217391304348,120,0.7
14.130434782608695,120,0.7
14.195652173913043,120,0.7
14.26086956521739,120,0.7
14.326086956521738,120,0.7
14.391304347826086,120,0.7
14.456521739130434,120,0.7
14.521739130434781,120,0.7
14.58695652173913,120,0.7
14.652173913043478,120,0.7
14.717391304347826,120,0.7
14.782608695652174,120,0.7
14.847826086956522,120,0.7
14.91304347826087,120,0.7
14.978260869565217,120,0.7
15.043478260869565,120,0.7
15.108695652173912,120,0.7
15.17391304347826,120,0.7
15.239130434782608,120,0.7
15.304347826086957,120,0.7
15.369565217391305,120,0.7
15.434782608695652,120,0.7
15.5,120,0.7
15.565217391304348,120,0.7
15.630434782608695,120,0.7
15.695652173913043,120,0.7
15.76086956521739,120,0.7
15.826086956521738,120,0.7
15.891304347826086,120,0.7
15.956521739130434,120,0.7
16.02173913043478,120,0.7
16.086956521739133,120,0.7
16.152173913043477,120,0.7
16.217391304347828,120,0.7
16.282608695652172,120,0.7
16.347826086956523,120,0.7
16.413043478260867,120,0.7
16.47826086956522,120,0.7
16.543478260869566,120,0.7
16.608695652173914,120,0.7
16.67391304347826,120,0.7
16.73913043478261,120,0.7
16.804347826086957,120,0.7
16.869565217391305,120,0.7
16.934782608695652,120,0.7
17.0,120,0.7
17.065217391304348,120,0.7
17.130434782608695,120,0.7
17.195652173913043,120,0.7
17.26086956521739,120,0.7
17.32608695652174,120,0.7
17.391304347826086,120,0.7
17.456521739130434,120,0.7
17.52173913043478,120,0.7
17.58695652173913,120,0.7
17.652173913043477,120,0.7
17.717391304347824,120,0.7
17.782608695652172,120,0.7
17.84782608695652,120,0.7
17.913043478260867,120,0.7
17.97826086956522,120,0.7
18.043478260869566,120,0.7
18.108695652173914,120,0.7
18.17391304347826,120,0.7
18.23913043478261,120,0.7
18.304347826086957,120,0.7
18.369565217391305,120,0.7
18.434782608695652,120,0.7
18.5,120,0.7
18.565217391304348,120,0.7
18.630434782608695,120,0.7
18.695652173913043,120,0.7
18.76086956521739,120,0.7
18.82608695652174,120,0.7
18.891304347826086,120,0.7
18.956521739130434,120,0.7
19.02173913043478,120,0.7
19.08695652173913,120,0.7
19.152173913043477,120,0.7
19.217391304347824,120,0.7
19.282608695652172,120,0.7
19.34782608695652,120,0.7
19.413043478260867,120,0.7
19.47826086956522,120,0.7
19.543478260869566,120,0.7
19.608695652173914,120,0.7
19.67391304347826,120,0.7
19.73913043478261,120,0.7
19.804347826086957,120,0.7
19.869565217391305,120,0.7
19.934782608695652,120,0.7
20.0,120,0.7
0.5,220,0.0001
0.5652173913043478,220,0.0001
0.6304347826086957,220,0.0001
0.6956521739130435,220,0.0001
0.7608695652173914,220,0.0001
0.8260869565217391,220,0.0001
0.8913043478260869,220,0.0001
0.9565217391304348,220,0.0001
1.0217391304347827,220,0.0001
1.0869565217391304,220,0.0001
1.1521739130434783,220,0.0001
1.2173913043478262,220,0.0001
1.2826086956521738,220,0.0001
1.3478260869565217,220,0.0001
1.4130434782608696,220,0.0001
1.4782608695652173,220,0.0001
1.5434782608695652,220,0.0001
1.608695652173913,220,0.0001
1.6739130434782608,220,0.0001
1.7391304347826086,220,0.0001
1.8043478260869565,220,0.0001
1.8695652173913042,220,0.0001
1.934782608695652,220,0.00013033625262161774
2.0,220,0.0001797163376006221
2.0652173913043477,220,0.00024282754686595222
2.1304347826086953,220,0.00032211108314891937
2.1956521739130435,220,0.000420168815800208
2.2608695652173916,220,0.0005397382863116614
2.3260869565217392,220,0.0006836659910944037
2.391304347826087,220,0.0008548797894275634
2.4565217391304346,220,0.001056361191897865
2.5217391304347827,220,0.0012911181775367693
2.5869565217391304,220,0.0015621590752945393
2.652173913043478,220,0.0018724679343300478
2.717391304347826,220,0.002224981702706951
2.782608695652174,220,0.0026225694386420133
2.8478260869565215,220,0.0030680136942516554
2.9130434782608696,220,0.0035639941395341447
2.9782608695652173,220,0.004113073434079613
3.043478260869565,220,0.004717685305151843
3.108695652173913,220,0.005380124752422582
3.1739130434782608,220,0.006102540270653657
3.2391304347826084,220,0.006886927960821308
3.3043478260869565,220,0.007735127386364214
3.369565217391304,220,0.008648819023265619
3.434782608695652,220,0.009629523149489796
