sample,min_mu,min_Sigma,max_Xhat,physical_ok
326306,1.322945893707498,1.0,0.9999949702601842,True
326307,1.1034350945934308,1.0,0.9999966779346895,True
326308,1.2022140205052023,1.0,0.9999983599436062,True
326309,1.460345803813852,1.0,0.9999998278034348,True
326310,1.2065025078165224,1.0,0.9999927579258234,True
326311,1.1389204939422366,1.0,0.9999999905381626,True
326312,1.0614745343620975,1.0,0.9999999018778967,True
326313,1.2879844114148908,1.0,0.9999990524233568,True
326314,1.0337129735975408,1.0,0.9999902173345101,True
326315,1.2397489879957992,1.0,0.9999991887237732,True
326316,1.1112302971273613,1.0,0.9999935406962055,True
326317,1.2860121321936557,1.0,0.9999901515313824,True
326318,1.3087838152392788,1.0,0.9999966207298094,True
326319,1.0528039839819314,1.0,0.9999994754114625,True
326320,1.424903156562078,1.0,0.9999919619968284,True
326321,1.1756771529249819,1.0,0.99999780477332,True
326322,1.251723420964225,1.0,0.9999997843884761,True
326323,1.0996372876110814,1.0,0.999990215022498,True
326324,1.2138181498850535,1.0,0.9999999986548329,True
326325,1.1239246783066499,1.0,0.9999948515444942,True
326326,1.207645490241074,1.0,0.9999976631584702,True
326327,1.28627376246864,1.0,0.9999965834015009,True
326328,1.113374155915172,1.0,0.9999983231361732,True
326329,1.1718110325347575,1.0,0.9999938016141696,True
326330,1.3214352119542165,1.0,0.999994697611823,True
326331,1.2182970097264643,1.0,0.9999978391550136,True
326332,1.2923903104402765,1.0,0.9999995398704032,True
326333,1.180792098538116,1.0,0.999995161533015,True
326334,1.2946877732425572,1.0,0.9999951679056527,True
326335,1.3169450428493608,1.0,0.9999950666571447,True
326336,1.3947228337271447,1.0,0.9999996436310522,True
326337,1.2402316893007383,1.0,0.9999988350195219,True
326338,1.2383935352725937,1.0,0.999995836825692,True
326339,1.1834007922998,1.0,0.9999985387375793,True
326340,1.0755847611181004,1.0,0.9999931712921001,True
326341,1.0275795597767983,1.0,0.9999996578698557,True
326342,1.1547680857193061,1.0,0.9999967603551514,True
326343,1.1886670013226324,1.0,0.9999992065252057,True
326344,1.1093664983709566,1.0,0.9999958130519815,True
326345,1.4152539261940318,1.0,0.99999804774639,True
326346,1.1270023181551498,1.0,0.9999989234867652,True
326347,1.0999380561971215,1.0,0.9999975222635233,True
326348,1.2801705528692198,1.0,0.9999997669543395,True
326349,1.1702228795866874,1.0,0.9999939686552851,True
326350,1.0181875571031795,1.0,0.9999929241547455,True
326351,1.1162761251310525,1.0,0.9999997479727257,True
326352,1.3132471679746947,1.0,0.9999966725950912,True
326353,1.0831630166547461,1.0,0.999999619697337,True
326354,1.322945893707498,1.0,0.9999949702601842,True
326355,1.1034350945934308,1.0,0.9999966779346895,True
326356,1.1931296699202205,1.0,0.9999992297289249,True
326357,1.4063925282585061,1.0,0.9999983292180549,True
326358,1.3635554923262831,1.0,0.9999970030392629,True
326359,1.2110236251724116,1.0,0.9999953677000494,True
326360,1.0395546772800228,1.0,0.9999978232334691,True
326361,1.2879844114148908,1.0,0.9999990524233568,True
326362,1.0714213729358324,1.0,0.9999996158503458,True
326363,1.2397489879957992,1.0,0.9999991887237732,True
326364,1.0886958619875897,1.0,0.9999990570610982,True
326365,1.2860121321936557,1.0,0.9999901515313824,True
326366,1.2504755614482785,1.0,0.9999980044202019,True
326367,1.0557070175756111,1.0,0.999999999433532,True
326368,1.4215735328161245,1.0,0.9999934847525126,True
326369,1.1756771529249819,1.0,0.99999780477332,True
326370,1.2550509807388415,1.0,0.9999992319180162,True
326371,1.1415291848184153,1.0,0.999999052619298,True
326372,1.1702015298557276,1.0,0.9999951757164723,True
326373,1.1245719587154557,1.0,0.9999968663683864,True
326374,1.207645490241074,1.0,0.9999976631584702,True
326375,1.259916623539524,1.0,0.9999971353995987,True
326376,1.1129740726855994,1.0,0.9999986926776966,True
326377,1.161674503957659,1.0,0.9999997215121261,True
326378,1.2964534309074986,1.0,0.9999999999328478,True
326379,1.2182970097264643,1.0,0.9999978391550136,True
326380,1.2375946055398641,1.0,0.9999969403306878,True
326381,1.180792098538116,1.0,0.999995161533015,True
326382,1.2882216907753978,1.0,0.9999922014466863,True
326383,1.3169450428493608,1.0,0.9999950666571447,True
326384,1.358479717424493,1.0,0.9999906201444015,True
326385,1.2420751416444533,1.0,0.999995844936259,True
326386,1.2383935352725937,1.0,0.999995836825692,True
326387,1.1869814628120716,1.0,0.9999979889281003,True
326388,1.0763927920699867,1.0,0.9999969395452293,True
326389,1.0275795597767983,1.0,0.9999996578698557,True
326390,1.162895275535818,1.0,0.9999960686577762,True
326391,1.187561333478042,1.0,0.9999980576943887,True
326392,1.151280747108969,1.0,0.9999995883634043,True
326393,1.4527359613693194,1.0,0.9999938292872163,True
326394,1.1270023181551498,1.0,0.9999989234867652,True
326395,1.0973278619249418,1.0,0.9999993810252323,True
326396,1.2824795235944566,1.0,0.9999936286788503,True
326397,1.160209879315418,1.0,0.9999975574829468,True
326398,1.0181875571031795,1.0,0.9999929241547455,True
326399,1.10342423864364,1.0,0.9999983343476767,True
326400,1.3132471679746947,1.0,0.9999966725950912,True
326401,1.0831630166547461,1.0,0.999999619697337,True
326402,1.3229607513454715,1.0,0.9999963564170954,True
326403,1.1034350945934308,1.0,0.9999966779346895,True
326404,1.2007646287225846,1.0,0.9999993311127052,True
326405,1.4348229099154823,1.0,0.9999998889973685,True
326406,1.3461838511674937,1.0,0.9999967063869685,True
326407,1.2110236251724116,1.0,0.9999953677000494,True
326408,1.0395546772800228,1.0,0.9999978232334691,True
326409,1.2879844114148908,1.0,0.9999990524233568,True
326410,1.0714213729358324,1.0,0.9999996158503458,True
326411,1.1554392775177456,1.0,0.9999951211318799,True
326412,1.0851438802815165,1.0,0.9999948837451221,True
326413,1.2711477024373878,1.0,0.9999975778066266,True
326414,1.2477303270107425,1.0,0.9999999637497711,True
326415,1.0557070175756111,1.0,0.999999999433532,True
326416,1.4215735328161245,1.0,0.9999934847525126,True
326417,1.1756771529249819,1.0,0.99999780477332,True
326418,1.2800130116539536,1.0,0.9999986099869906,True
326419,1.1522908242279788,1.0,0.9999932372593509,True
326420,1.1702015298557276,1.0,0.9999951757164723,True
326421,1.1245719587154557,1.0,0.9999968663683864,True
326422,1.207645490241074,1.0,0.9999976631584702,True
326423,1.2618626651731302,1.0,0.9999988916091207,True
326424,1.1075665581631389,1.0,0.9999986982930599,True
326425,1.161674503957659,1.0,0.9999997215121261,True
326426,1.2964534309074986,1.0,0.9999999999328478,True
326427,1.3191542669158105,1.0,0.9999999776002803,True
326428,1.2375946055398641,1.0,0.9999969403306878,True
326429,1.180792098538116,1.0,0.999995161533015,True
326430,1.2882216907753978,1.0,0.9999922014466863,True
326431,1.3221813805321134,1.0,0.9999962359770292,True
326432,1.3460856573346613,1.0,0.999993045744596,True
326433,1.3042834513642418,1.0,0.999995322340772,True
326434,1.1868993824550902,1.0,0.9999910713237119,True
326435,1.1869814628120716,1.0,0.9999979889281003,True
326436,1.0763927920699867,1.0,0.9999969395452293,True
326437,1.0125124284348344,1.0,0.9999980985730703,True
326438,1.0495098689757834,1.0,0.9999996273188458,True
326439,1.187561333478042,1.0,0.9999980576943887,True
326440,1.1042377410101545,1.0,0.9999970328134264,True
326441,1.381670066199216,1.0,0.9999933115461364,True
326442,1.125817551663651,1.0,0.9999999223296917,True
326443,1.0986318078069104,1.0,0.9999998268433001,True
326444,1.2824795235944566,1.0,0.9999936286788503,True
326445,1.0880241829316355,1.0,0.999999825701051,True
326446,1.004567162410726,1.0,0.9999973639214897,True
326447,1.10342423864364,1.0,0.9999983343476767,True
326448,1.3178198817922406,1.0,0.9999979343293428,True
326449,1.0831630166547461,1.0,0.999999619697337,True
326450,1.3229607513454715,1.0,0.9999963564170954,True
326451,1.1034350945934308,1.0,0.9999966779346895,True
326452,1.2007646287225846,1.0,0.9999993311127052,True
326453,1.546958098011735,1.0,0.9999957140659214,True
326454,1.41051385623953,1.0,0.9999973039757809,True
326455,1.2110236251724116,1.0,0.9999953677000494,True
326456,1.0395546772800228,1.0,0.9999978232334691,True
326457,1.2959198635714797,1.0,0.9999991510034092,True
326458,1.0714213729358324,1.0,0.9999996158503458,True
326459,1.113999188394191,1.0,0.9999988413381555,True
326460,1.129836790799734,1.0,0.9999934004961667,True
326461,1.2711477024373878,1.0,0.9999975778066266,True
326462,1.2128105988904267,1.0,0.9999940385025414,True
326463,1.0613712314205397,1.0,0.9999989065484719,True
326464,1.4215735328161245,1.0,0.9999934847525126,True
326465,1.1756771529249819,1.0,0.99999780477332,True
326466,1.261004859388052,1.0,0.9999999100757676,True
326467,1.1635824367786745,1.0,0.9999937840407689,True
326468,1.1398840510628312,1.0,0.9999991513836707,True
326469,1.141388715573862,1.0,0.9999942795512191,True
326470,1.1569907904315517,1.0,0.9999957477577714,True
326471,1.2556768641212106,1.0,0.9999975896610779,True
326472,1.129344707768304,1.0,0.9999955115009629,True
326473,1.117904136693765,1.0,0.9999998889519089,True
326474,1.2964534309074986,1.0,0.9999999999328478,True
326475,1.2574338441936892,1.0,0.9999999282028477,True
326476,1.2375946055398641,1.0,0.9999969403306878,True
326477,1.2111465719852166,1.0,0.9999996843604528,True
326478,1.2882216907753978,1.0,0.9999922014466863,True
326479,1.3221813805321134,1.0,0.9999962359770292,True
326480,1.27269362613487,1.0,0.9999999805809183,True
326481,1.3042834513642418,1.0,0.999995322340772,True
326482,1.2178268136996182,1.0,0.9999951199464014,True
326483,1.2233711695256206,1.0,0.9999984758501145,True
326484,1.0808377189869023,1.0,0.9999950529416288,True
326485,0.881871663112433,1.0,0.9999994303466879,True
326486,1.0497922037433656,1.0,0.9999963575452298,True
326487,1.1869817485319678,1.0,0.9999949938499626,True
326488,1.1052579142489296,1.0,0.999997107499069,True
326489,1.381670066199216,1.0,0.9999933115461364,True
326490,1.125817551663651,1.0,0.9999999223296917,True
326491,1.0485322578930447,1.0,0.9999999950135204,True
326492,1.2824795235944566,1.0,0.9999936286788503,True
326493,1.2138339206683961,1.0,0.99999494538536,True
326494,1.004567162410726,1.0,0.9999973639214897,True
326495,1.0449046703596063,1.0,0.9999998208704856,True
326496,1.3178198817922406,1.0,0.9999979343293428,True
326497,1.0831630166547461,1.0,0.999999619697337,True
326498,1.277032264018038,1.0,0.9999951714401569,True
326499,1.1034350945934308,1.0,0.9999966779346895,True
326500,1.1857371558598602,1.0,0.9999999628898155,True
326501,1.3806256143762818,1.0,0.9999997455243029,True
326502,1.41051385623953,1.0,0.9999973039757809,True
326503,1.2110236251724116,1.0,0.9999953677000494,True
326504,1.0395546772800228,1.0,0.9999978232334691,True
326505,1.3132965830931704,1.0,0.9999989647044906,True
326506,1.048466348946101,1.0,0.9999999665401066,True
326507,1.1091890145932486,1.0,0.9999995792825861,True
326508,1.129836790799734,1.0,0.9999934004961667,True
326509,1.2757753075150118,1.0,0.9999999400547024,True
326510,1.2128105988904267,1.0,0.9999940385025414,True
326511,1.0613712314205397,1.0,0.9999989065484719,True
326512,1.4215735328161245,1.0,0.9999934847525126,True
326513,1.1756771529249819,1.0,0.99999780477332,True
326514,1.2673903740180428,1.0,0.9999937947547437,True
326515,1.1635824367786745,1.0,0.9999937840407689,True
326516,1.1727904002814624,1.0,0.9999966252672712,True
326517,1.1338300743379863,1.0,0.9999953825241995,True
326518,1.1569907904315517,1.0,0.9999957477577714,True
326519,1.2622857822396025,1.0,0.9999999214802936,True
326520,1.129344707768304,1.0,0.9999955115009629,True
326521,1.1169754996374939,1.0,0.9999999997255741,True
326522,1.2964534309074986,1.0,0.9999999999328478,True
326523,1.2574338441936892,1.0,0.9999999282028477,True
326524,1.2749604804999821,1.0,0.9999965136477383,True
326525,1.2111465719852166,1.0,0.9999996843604528,True
326526,1.2953133618317456,1.0,0.9999945364727075,True
326527,1.2540931580707968,1.0,0.9999966958163441,True
326528,1.2809366146636942,1.0,0.99999671047141,True
326529,1.337521329011077,1.0,0.9999977844431952,True
326530,1.2177091448151005,1.0,0.999993277379608,True
326531,1.19231172670854,1.0,0.9999999458965723,True
326532,1.0808377189869023,1.0,0.9999950529416288,True
326533,0.881871663112433,1.0,0.9999994303466879,True
326534,1.0497922037433656,1.0,0.9999963575452298,True
326535,1.2251451712202244,1.0,0.9999956879682641,True
326536,1.0965584573474672,1.0,0.9999889423938885,True
326537,1.381670066199216,1.0,0.9999933115461364,True
326538,1.125817551663651,1.0,0.9999999223296917,True
326539,1.0543350470238384,1.0,0.9999976921400674,True
326540,1.2790680981765319,1.0,0.9999993410365693,True
326541,1.1919104312255138,1.0,0.999991101577854,True
326542,0.9145350260222466,1.0,0.9999999321283017,True
326543,1.0449046703596063,1.0,0.9999998208704856,True
326544,1.3079158197194856,1.0,0.9999921456758082,True
326545,1.0831630166547461,1.0,0.999999619697337,True
326546,1.281021977481028,1.0,0.9999925709526858,True
326547,1.1034350945934308,1.0,0.9999966779346895,True
326548,1.1792980280415302,1.0,0.9999999372979774,True
326549,1.3806256143762818,1.0,0.9999997455243029,True
326550,1.4205285941826302,1.0,0.9999977061547551,True
326551,1.1890289836088737,1.0,0.9999998648996434,True
326552,1.0349924334137193,1.0,0.9999937733547162,True
326553,1.295754903958089,1.0,0.999999171247148,True
326554,1.048466348946101,1.0,0.9999999665401066,True
326555,1.1091890145932486,1.0,0.9999995792825861,True
326556,1.0854903248704566,1.0,0.9999999169950327,True
326557,1.4210229360002204,1.0,0.99999919780926,True
326558,1.2128105988904267,1.0,0.9999940385025414,True
326559,1.0776100158438746,1.0,0.9999980636875899,True
326560,1.3327464991229485,1.0,0.9999991110029632,True
326561,1.161086154957821,1.0,0.9999925682657136,True
326562,1.2326037493272057,1.0,0.9999947161646215,True
326563,1.1379580601225272,1.0,0.999999395187472,True
326564,1.1727904002814624,1.0,0.9999966252672712,True
326565,1.1246686052787773,1.0,0.9999998128765261,True
326566,1.1569907904315517,1.0,0.9999957477577714,True
326567,1.2032542496051923,1.0,0.999995857502856,True
326568,1.129344707768304,1.0,0.9999955115009629,True
326569,1.12166695580191,1.0,0.9999998465668549,True
326570,1.2964534309074986,1.0,0.9999999999328478,True
326571,1.2574338441936892,1.0,0.9999999282028477,True
326572,1.2749604804999821,1.0,0.9999965136477383,True
326573,1.2108554284588404,1.0,0.9999997722139697,True
326574,1.3054869201325536,1.0,0.9999963829229426,True
326575,1.2532136851977753,1.0,0.999991492579792,True
326576,1.3442145021721097,1.0,0.9999982150530103,True
326577,1.337521329011077,1.0,0.9999977844431952,True
326578,1.2320557001052812,1.0,0.9999984181893304,True
326579,1.19231172670854,1.0,0.9999999458965723,True
326580,1.0852565332206212,1.0,0.9999979787659523,True
326581,0.881871663112433,1.0,0.9999994303466879,True
326582,1.1271221024275222,1.0,0.9999999005370693,True
326583,1.2049964395308768,1.0,0.9999964874024869,True
326584,1.0965584573474672,1.0,0.9999889423938885,True
326585,1.381670066199216,1.0,0.9999933115461364,True
326586,1.126767694940254,1.0,0.9999970956143305,True
326587,1.032563288981753,1.0,0.9999998766307887,True
326588,1.250901541016193,1.0,0.9999959288395802,True
326589,1.2032091635371611,1.0,0.9999980754061367,True
326590,0.9145350260222466,1.0,0.9999999321283017,True
326591,1.056161822548185,1.0,0.9999982829042444,True
326592,1.30252230665092,1.0,0.9999980697962219,True
326593,1.0166650175124394,1.0,0.9999999793256625,True
326594,1.281021977481028,1.0,0.9999925709526858,True
326595,1.1034350945934308,1.0,0.9999966779346895,True
326596,1.1792980280415302,1.0,0.9999999372979774,True
326597,1.3806256143762818,1.0,0.9999997455243029,True
326598,1.4205285941826302,1.0,0.9999977061547551,True
326599,1.1681095392506597,1.0,0.9999943705390644,True
326600,1.0349924334137193,1.0,0.9999937733547162,True
326601,1.2938774486700915,1.0,0.9999969056454407,True
326602,1.0735442868411127,1.0,0.9999966893787173,True
326603,1.0908727184326332,1.0,0.999998439303959,True
326604,1.0854903248704566,1.0,0.9999999169950327,True
326605,1.3615582860438902,1.0,0.9999969362663272,True
326606,1.2128105988904267,1.0,0.9999940385025414,True
326607,1.025378949277467,1.0,0.999999203255452,True
326608,1.3327464991229485,1.0,0.9999991110029632,True
326609,1.1441651658464607,1.0,0.9999997204289193,True
326610,1.2023415380283633,1.0,0.9999926028410273,True
326611,1.1576668723534818,1.0,0.999997879033766,True
326612,1.1727904002814624,1.0,0.9999966252672712,True
326613,1.1246686052787773,1.0,0.9999998128765261,True
326614,1.2111843201385861,1.0,0.9999999958281378,True
326615,1.2032542496051923,1.0,0.999995857502856,True
326616,1.1215083747841164,1.0,0.9999949012869167,True
326617,1.0895492582061581,1.0,0.9999954958006092,True
326618,1.2577317103849452,1.0,0.9999984248320796,True
326619,1.2574338441936892,1.0,0.9999999282028477,True
326620,1.2749604804999821,1.0,0.9999965136477383,True
326621,1.2108554284588404,1.0,0.9999997722139697,True
326622,1.3054869201325536,1.0,0.9999963829229426,True
326623,1.2709927859549315,1.0,0.999999195978455,True
326624,1.2632418043587894,1.0,0.9999940518424405,True
326625,1.293839848990684,1.0,0.9999917028975588,True
326626,1.2320557001052812,1.0,0.9999984181893304,True
326627,1.1613661054261375,1.0,0.999996932214623,True
326628,1.0852565332206212,1.0,0.9999979787659523,True
326629,1.0392414798077945,1.0,0.9999997067850039,True
326630,1.1295571218886045,1.0,0.9999909539497359,True
326631,1.2275182635579858,1.0,0.9999910848445551,True
326632,1.1317257316001714,1.0,0.9999979345504286,True
326633,1.4245396611358903,1.0,0.9999937459336691,True
326634,1.126767694940254,1.0,0.9999970956143305,True
326635,0.9787422184712442,1.0,0.9999937308468126,True
326636,1.250901541016193,1.0,0.9999959288395802,True
326637,1.1471492274655914,1.0,0.9999989853250615,True
326638,0.9145350260222466,1.0,0.9999999321283017,True
326639,1.0612390275943546,1.0,0.9999988976883076,True
326640,1.31435876098774,1.0,0.9999962539378708,True
326641,1.0166650175124394,1.0,0.9999999793256625,True
326642,1.3563257850301564,1.0,0.9999978463319577,True
326643,1.1034350945934308,1.0,0.9999966779346895,True
326644,1.095542302285356,1.0,0.9999995241469791,True
326645,1.3806256143762818,1.0,0.9999997455243029,True
326646,1.4205285941826302,1.0,0.9999977061547551,True
326647,1.1681095392506597,1.0,0.9999943705390644,True
326648,1.043255001505305,1.0,0.9999986428375472,True
326649,1.3705190652120434,1.0,0.9999926002229241,True
326650,1.0735442868411127,1.0,0.9999966893787173,True
326651,1.0908727184326332,1.0,0.999998439303959,True
326652,1.0854903248704566,1.0,0.9999999169950327,True
326653,1.3615582860438902,1.0,0.9999969362663272,True
326654,1.2314846480611135,1.0,0.9999995844666683,True
326655,1.1058997413624083,1.0,0.9999958133437619,True
326656,1.3327464991229485,1.0,0.9999991110029632,True
326657,1.2263598040386516,1.0,0.9999997474509542,True
326658,1.2012177082894278,1.0,0.9999997936007422,True
326659,1.1809907818358605,1.0,0.9999924216291812,True
326660,1.1727904002814624,1.0,0.9999966252672712,True
326661,1.1243505532918083,1.0,0.999999882809806,True
326662,1.2111843201385861,1.0,0.9999999958281378,True
326663,1.2032542496051923,1.0,0.999995857502856,True
326664,1.1227097981642544,1.0,0.9999990597956238,True
326665,1.0895492582061581,1.0,0.9999954958006092,True
326666,1.2577317103849452,1.0,0.9999984248320796,True
326667,1.1993996647822982,1.0,0.9999973597233535,True
326668,1.2749604804999821,1.0,0.9999965136477383,True
326669,1.1944710769671467,1.0,0.9999961235915902,True
326670,1.3054869201325536,1.0,0.9999963829229426,True
326671,1.2709927859549315,1.0,0.999999195978455,True
326672,1.2598482805600473,1.0,0.9999986435776999,True
326673,1.293839848990684,1.0,0.9999917028975588,True
326674,1.2320557001052812,1.0,0.9999984181893304,True
326675,1.1613661054261375,1.0,0.999996932214623,True
326676,1.0852565332206212,1.0,0.9999979787659523,True
326677,1.05521611474713,1.0,0.999991771293745,True
326678,1.136116674678044,1.0,0.9999998153307976,True
326679,1.1801996557758563,1.0,0.9999972118842716,True
326680,1.1317257316001714,1.0,0.9999979345504286,True
326681,1.4245396611358903,1.0,0.9999937459336691,True
326682,1.0726701807324404,1.0,0.9999969886790228,True
326683,0.9787422184712442,1.0,0.9999937308468126,True
326684,1.250901541016193,1.0,0.9999959288395802,True
326685,1.1348384187702054,1.0,0.9999931252740545,True
326686,1.0501435552125686,1.0,0.999999580789204,True
326687,1.0612390275943546,1.0,0.9999988976883076,True
326688,1.31435876098774,1.0,0.9999962539378708,True
326689,1.0166650175124394,1.0,0.9999999793256625,True
326690,1.3464926146038843,1.0,0.9999998747457027,True
326691,1.1551692859806777,1.0,0.999999181762731,True
326692,1.096341452926107,1.0,0.9999991969510572,True
326693,1.3806256143762818,1.0,0.9999997455243029,True
326694,1.4205285941826302,1.0,0.9999977061547551,True
326695,1.1590198861931025,1.0,0.999999681696413,True
326696,1.054552440923434,1.0,0.9999999856159381,True
326697,1.3705190652120434,1.0,0.9999926002229241,True
326698,1.1927042156214742,1.0,0.9999998653645075,True
326699,1.0784904045091737,1.0,0.9999910281750026,True
326700,1.0854903248704566,1.0,0.9999999169950327,True
326701,1.3615582860438902,1.0,0.9999969362663272,True
326702,1.2314846480611135,1.0,0.9999995844666683,True
326703,1.1097905597767639,1.0,0.9999931598077471,True
326704,1.3327464991229485,1.0,0.9999991110029632,True
326705,1.164135890699864,1.0,0.999999735429934,True
326706,1.1762784736917642,1.0,0.9999979150366205,True
326707,1.1809907818358605,1.0,0.9999924216291812,True
326708,1.179094418660149,1.0,0.9999989492927075,True
326709,1.1243505532918083,1.0,0.999999882809806,True
326710,1.1665520822765578,1.0,0.9999999972170289,True
326711,1.1611271824037115,1.0,0.9999988898316567,True
326712,1.1238255052953092,1.0,0.999998187774778,True
326713,1.0895492582061581,1.0,0.9999954958006092,True
326714,1.1970106325384364,1.0,0.9999994212660333,True
326715,1.2399784364621957,1.0,0.999994011146687,True
326716,1.2749604804999821,1.0,0.9999965136477383,True
326717,1.1944710769671467,1.0,0.9999961235915902,True
326718,1.3309005451115605,1.0,0.999992580664604,True
326719,1.2593912319844789,1.0,0.9999997740577368,True
326720,1.3416915286033384,1.0,0.9999998325767545,True
326721,1.293839848990684,1.0,0.9999917028975588,True
326722,1.2320557001052812,1.0,0.9999984181893304,True
326723,1.1613661054261375,1.0,0.999996932214623,True
326724,1.0783122559749005,1.0,0.999995722647205,True
326725,1.0173141865289308,1.0,0.9999953058847314,True
326726,1.0994325062991477,1.0,0.9999992433107056,True
326727,1.1766342194488255,1.0,0.9999977748846062,True
326728,1.1012226600963035,1.0,0.9999997638086893,True
326729,1.4245396611358903,1.0,0.9999937459336691,True
326730,1.0726701807324404,1.0,0.9999969886790228,True
326731,1.151161072571115,1.0,0.9999926826889061,True
326732,1.250901541016193,1.0,0.9999959288395802,True
326733,1.1340202887907425,1.0,0.9999922572004455,True
326734,1.0932707359690483,1.0,0.9999999980682501,True
326735,1.0774787495057478,1.0,0.9999967383729379,True
326736,1.267924166467311,1.0,0.9999999917636294,True
326737,1.1034556162745335,1.0,0.9999964752088112,True
326738,1.3585116495067902,1.0,0.9999938831608897,True
326739,1.1570114382370824,1.0,0.9999998840980047,True
326740,1.123549861871905,1.0,0.9999922213672202,True
326741,1.3806256143762818,1.0,0.9999997455243029,True
326742,1.3534647686870722,1.0,0.9999990027211353,True
326743,1.1590198861931025,1.0,0.999999681696413,True
326744,1.0120651238345582,1.0,0.9999999376781391,True
326745,1.3705190652120434,1.0,0.9999926002229241,True
326746,1.182614345459902,1.0,0.9999973928919439,True
326747,1.0784904045091737,1.0,0.9999910281750026,True
326748,1.0854903248704566,1.0,0.9999999169950327,True
326749,1.2652083752707644,1.0,0.9999962201644733,True
326750,1.1800654490205942,1.0,0.9999932262022198,True
326751,1.1234722256623022,1.0,0.999998293939563,True
326752,1.2947775515253124,1.0,0.999999307172582,True
326753,1.1471874975714276,1.0,0.9999998911562716,True
326754,1.163813367290036,1.0,0.9999996973888736,True
326755,1.1828828451717583,1.0,0.9999955509089224,True
326756,1.1865463855199494,1.0,0.9999945053285403,True
326757,1.1182782722462195,1.0,0.9999992457119445,True
326758,1.1665520822765578,1.0,0.9999999972170289,True
326759,1.2095786638101649,1.0,0.9999940828641586,True
326760,1.1307729540310367,1.0,0.9999956883879053,True
326761,1.0895492582061581,1.0,0.9999954958006092,True
326762,1.1970106325384364,1.0,0.9999994212660333,True
326763,1.2284575871445789,1.0,0.9999998928746708,True
326764,1.2749604804999821,1.0,0.9999965136477383,True
326765,1.1607871393285587,1.0,0.9999912709414771,True
326766,1.448171585258228,1.0,0.9999998931465378,True
326767,1.2593912319844789,1.0,0.9999997740577368,True
326768,1.3005098119497445,1.0,0.9999961021121705,True
326769,1.293839848990684,1.0,0.9999917028975588,True
326770,1.1705221231556298,1.0,0.9999999745710886,True
326771,1.1613661054261375,1.0,0.999996932214623,True
326772,1.0805634452287323,1.0,0.9999998678503325,True
326773,1.0173141865289308,1.0,0.9999953058847314,True
326774,1.0994325062991477,1.0,0.9999992433107056,True
326775,1.17373938224148,1.0,0.9999999822668163,True
326776,1.0930990449977762,1.0,0.9999892662436991,True
326777,1.4245396611358903,1.0,0.9999937459336691,True
326778,1.029810518895692,1.0,0.9999899600542101,True
326779,1.1237966981685334,1.0,0.9999971679062288,True
326780,1.250901541016193,1.0,0.9999959288395802,True
326781,1.1340202887907425,1.0,0.9999922572004455,True
326782,1.0136058726243937,1.0,0.9999977424463876,True
326783,1.0704534444957474,1.0,0.9999998792530055,True
326784,1.2654873237673074,1.0,0.9999994404804547,True
326785,1.1142218253701346,1.0,0.9999998351411578,True
326786,1.3585116495067902,1.0,0.9999938831608897,True
326787,1.1570114382370824,1.0,0.9999998840980047,True
326788,1.123549861871905,1.0,0.9999922213672202,True
326789,1.3806256143762818,1.0,0.9999997455243029,True
326790,1.3534647686870722,1.0,0.9999990027211353,True
326791,1.2275916936136075,1.0,0.9999994164005822,True
326792,1.0925873481345683,1.0,0.9999996029856107,True
326793,1.3237075167155283,1.0,0.9999965778082022,True
326794,1.1811399728108989,1.0,0.9999999823894196,True
326795,1.0858252820156198,1.0,0.9999999444708035,True
326796,1.0854903248704566,1.0,0.9999999169950327,True
326797,1.2652083752707644,1.0,0.9999962201644733,True
326798,1.179558357720118,1.0,0.9999959877417331,True
326799,1.1262393173731895,1.0,0.9999946679973626,True
326800,1.2594618987317432,1.0,0.999998920050666,True
326801,1.1471874975714276,1.0,0.9999998911562716,True
326802,1.1587417378698879,1.0,0.9999957430352471,True
326803,1.1828828451717583,1.0,0.9999955509089224,True
326804,1.2643434518607366,1.0,0.9999994207285351,True
326805,1.1253521741379546,1.0,0.9999929266175714,True
326806,1.151564411485897,1.0,0.9999932246481704,True
326807,1.2095786638101649,1.0,0.9999940828641586,True
326808,1.1391077581543092,1.0,0.9999990467675924,True
326809,1.1043563710684643,1.0,0.9999934612284057,True
326810,1.1345607727255294,1.0,0.9999949037861069,True
326811,1.2284575871445789,1.0,0.9999998928746708,True
326812,1.2737192898736611,1.0,0.9999997084968967,True
326813,1.1607871393285587,1.0,0.9999912709414771,True
326814,1.448171585258228,1.0,0.9999998931465378,True
326815,1.27731874981979,1.0,0.9999957731630807,True
326816,1.304920567329762,1.0,0.9999979565865127,True
326817,1.293839848990684,1.0,0.9999917028975588,True
326818,1.1787497978344679,1.0,0.9999898840734043,True
326819,1.1604871110250716,1.0,0.9999929803147098,True
326820,1.0750902132860998,1.0,0.9999966881138991,True
326821,1.0173141865289308,1.0,0.9999953058847314,True
326822,0.9162304315337803,1.0,0.9999999544663488,True
326823,1.1954573884356892,1.0,0.9999916894959506,True
326824,1.0930990449977762,1.0,0.9999892662436991,True
326825,1.4245396611358903,1.0,0.9999937459336691,True
326826,1.029810518895692,1.0,0.9999899600542101,True
326827,1.1220869959386905,1.0,0.9999989732266529,True
326828,1.250901541016193,1.0,0.9999959288395802,True
