form_stability_strength,L_raw,L_law,L_data,compression_ratio,prediction_error,ood_stability,latent_constraint_preservation,compression_to_error_ratio
0.8158389261744966,14000,117.53664247846487,320,31.997320088886195,0.041957650556281256,0.9380745227324385,0.9711719940543219,17.397856456381913
0.8224161073825503,14000,116.93664305731728,320,32.04125866404728,0.04076801945858295,0.94125543732755,0.973194366920409,17.650081413678727
0.8289932885906041,14000,116.36863792255814,320,32.082965601401824,0.039621647673528215,0.9443837667867734,0.975143198955002,17.899116136691077
0.8355704697986577,14000,115.83149639356309,320,32.12250632606361,0.038518535201117074,0.9474584077732263,0.9770184901581009,18.14450852190459
0.8421476510067114,14000,115.32413045690109,320,32.15994478713157,0.037458682041349486,0.9504781890993765,0.9788202405297058,18.385793174842668
0.8487248322147651,14000,114.84549476633453,320,32.195343331136364,0.03644208819422548,0.9534418645764584,0.9805484500698167,18.62249281784882
0.8553020134228188,14000,114.39458664281914,320,32.228762582420245,0.03546875365974506,0.9563481047691488,0.9822031187784334,18.85411989902438
0.8618791946308725,14000,113.97044607450403,320,32.26026133032221,0.034538678437908206,0.9591954874309091,0.9837842466555561,19.08017840260932
0.8684563758389262,14000,113.57215571673164,320,32.28989642302285,0.033651862528714924,0.9619824863365236,0.9852918337011847,19.300165858195204
0.8750335570469798,14000,113.19884089203788,320,32.31772266788934,0.03280830593216522,0.9647074581503439,0.9867258799153191,19.51357554299162
0.8816107382550336,14000,112.84966959015193,320,32.34379273814865,0.03200800864825909,0.9673686268640654,0.9880863852979596,19.719898867971878
0.8881879194630873,14000,112.52385246799642,320,32.36815708570869,0.03125097067699653,0.9699640651953902,0.9893733498491059,19.918627935156863
0.8947651006711409,14000,112.22064284968734,320,32.39086385994006,0.030537192018377554,0.9724916721420536,0.9905867735687581,20.10925824962266
0.9013422818791946,14000,111.93933672653398,320,32.411958832227334,0.029866672672402145,0.9749491456089346,0.9917266564569164,20.291291566117323
0.9079194630872484,14000,111.6792727570391,320,32.431485326096684,0.02923941263907031,0.9773339486294893,0.9927929985135805,20.46423884653191
0.914496644295302,14000,111.43983226689876,320,32.44948415272717,0.02865541191838206,0.9796432671225347,0.9937857997387505,20.627623300987132
0.9210738255033557,14000,111.22043924900247,320,32.46599355165511,0.028114670510337374,0.9818739562557682,0.9947050601324264,20.7809834820712
0.9276510067114094,14000,111.02056036343302,320,32.481049136485076,0.027617188414936263,0.9840224711478984,0.9955507796946084,20.92387639889993
0.934228187919463,14000,110.83970493746668,320,32.49468384542693,0.027162965632178734,0.9860847755124716,0.9963229584252962,21.05588061527012
0.9408053691275168,14000,110.67742496557295,320,32.50692789648567,0.026752002162064772,0.9880562183381535,0.9970215963244898,21.176599294338967
0.9473825503355705,14000,110.53331510941486,320,32.51780874713974,0.026384298004594388,0.9899313626659495,0.9976466933921896,21.285663151073173
0.9539597315436241,14000,110.4070126978487,320,32.52735105835318,0.026059853159767582,0.9917037396012166,0.9981982496283951,21.38273327324721
0.9605369127516779,14000,110.29819772692419,320,32.53557666277905,0.025778667627584344,0.9933654796574964,0.9986762650331066,21.467503772087774
0.9671140939597316,14000,110.2065928598844,320,32.542504537023014,0.025540741408044684,0.9949067297179844,0.999080739606324,21.53970422479691
0.9736912751677852,14000,110.13196342716579,320,32.54815077784988,0.025346074501148598,0.9963146630253882,0.9994116733480474,21.599101873153128
0.9802684563758389,14000,110.07411742639815,320,32.55252858222961,0.025194666906896087,0.9975716234167701,0.9996690662582767,21.645503545175107
0.9868456375838927,14000,110.03290552240469,320,32.555648231134256,0.02508651862528715,0.9986510877126829,0.9998529183370118,21.67875727039659
0.9934228187919463,14000,110.008221047202,320,32.55751707701239,0.02502162965632179,0.9995062692037634,0.999963229584253,21.698753563579043
1.0,14000,110.0,320,32.55813953488372,0.025,1.0,1.0,21.705426356589147
