availability_coordinate,promotion_strength_eta,mismatch_over_H,epsilon_over_H
0.627254509018036,0.9282429332480335,0.07175706675196647,0.1
0.6292585170340681,0.9288443659133794,0.07115563408662062,0.1
0.6312625250501002,0.9294407576640485,0.07055924233595146,0.1
0.6332665330661322,0.9300321507505243,0.06996784924947574,0.1
0.6352705410821643,0.9306185870691671,0.06938141293083289,0.1
0.6372745490981964,0.9312001081651825,0.0687998918348175,0.1
0.6392785571142284,0.9317767552355644,0.06822324476443564,0.1
0.6412825651302605,0.9323485691320137,0.0676514308679863,0.1
0.6432865731462926,0.9329155903638324,0.06708440963616757,0.1
0.6452905811623246,0.9334778591007931,0.06652214089920694,0.1
0.6472945891783567,0.9340354151759851,0.0659645848240149,0.1
0.6492985971943888,0.9345882980886364,0.06541170191136358,0.1
0.6513026052104208,0.9351365470069115,0.06486345299308849,0.1
0.6533066132264529,0.9356802007706866,0.06431979922931341,0.1
0.655310621242485,0.9362192978943011,0.06378070210569886,0.1
0.657314629258517,0.9367538765692859,0.06324612343071412,0.1
0.6593186372745491,0.9372839746670691,0.06271602533293086,0.1
0.6613226452905812,0.9378096297416594,0.06219037025834062,0.1
0.6633266533066132,0.9383308790323056,0.06166912096769439,0.1
0.6653306613226453,0.9388477594661359,0.061152240533864144,0.1
0.6673346693386772,0.9393603076607726,0.06063969233922739,0.1
0.6693386773547093,0.9398685599269277,0.06013144007307225,0.1
0.6713426853707414,0.9403725522709744,0.05962744772902562,0.1
0.6733466933867734,0.9408723203974977,0.059127679602502314,0.1
0.6753507014028055,0.9413678997118246,0.05863210028817545,0.1
0.6773547094188376,0.9418593253225317,0.05814067467746831,0.1
0.6793587174348696,0.9423466320439331,0.0576533679560669,0.1
0.6813627254509017,0.9428298543985457,0.05717014560145428,0.1
0.6833667334669338,0.9433090266195361,0.056690973380463916,0.1
0.6853707414829658,0.9437841826531448,0.05621581734685521,0.1
0.6873747494989979,0.9442553561610918,0.0557446438389082,0.1
0.68937875751503,0.944722580522961,0.055277419477039014,0.1
0.691382765531062,0.9451858888385647,0.05481411116143531,0.1
0.6933867735470941,0.9456453139302889,0.054354686069711056,0.1
0.6953907815631262,0.9461008883454186,0.05389911165458139,0.1
0.6973947895791582,0.9465526443584429,0.053447355641557115,0.1
0.6993987975951903,0.9470006139733422,0.05299938602665777,0.1
0.7014028056112224,0.9474448289258554,0.052555171074144647,0.1
0.7034068136272544,0.9478853206857274,0.052114679314272605,0.1
0.7054108216432865,0.9483221204589396,0.0516778795410604,0.1
0.7074148296593186,0.9487552591899197,0.05124474081008035,0.1
0.7094188376753506,0.9491847675637346,0.0508152324362654,0.1
0.7114228456913827,0.9496106760082639,0.050389323991736124,0.1
0.7134268537074148,0.9500330146963554,0.04996698530364463,0.1
0.7154308617234468,0.9504518135479633,0.049548186452036735,0.1
0.7174348697394789,0.9508671022322667,0.04913289776773333,0.1
0.719438877755511,0.9512789101697727,0.04872108983022727,0.1
0.721442885771543,0.9516872665344001,0.048312733465599944,0.1
0.7234468937875751,0.9520922002555455,0.04790779974445447,0.1
0.7254509018036072,0.9524937400201342,0.047506259979865795,0.1
0.7274549098196392,0.9528919142746515,0.047108085725348525,0.1
0.7294589178356713,0.9532867512271577,0.04671324877284233,0.1
0.7314629258517034,0.9536782788492877,0.046321721150712314,0.1
0.7334669338677354,0.9540665248782311,0.04593347512176893,0.1
0.7354709418837675,0.9544515168186984,0.04554848318130156,0.1
0.7374749498997996,0.9548332819448689,0.04516671805513106,0.1
0.7394789579158316,0.9552118473023231,0.044788152697676886,0.1
0.7414829659318637,0.9555872397099585,0.044412760290041486,0.1
0.7434869739478958,0.95595948576189,0.04404051423810995,0.1
0.7454909819639278,0.9563286118293335,0.043671388170666514,0.1
0.7474949899799599,0.9566946440624741,0.043305355937525936,0.1
0.749498997995992,0.9570576083923188,0.04294239160768121,0.1
0.751503006012024,0.9574175305325341,0.04258246946746591,0.1
0.7535070140280561,0.9577744359812663,0.042225564018733674,0.1
0.7555110220440882,0.9581283500229496,0.041871649977050396,0.1
0.7575150300601202,0.9584792977300955,0.04152070226990445,0.1
0.7595190380761523,0.9588273039650709,0.041172696034929124,0.1
