time,environmental_distinguishability,friend_record_stability,wigner_boundary_access,friend_record_condition,wigner_record_condition,threshold
0.6015037593984962,0.5560441130437552,0.042607610055850925,3.816815802949279e-06,0.042607610055850925,3.816815802949279e-06,0.72
0.6265664160401002,0.5708139030343453,0.04825238482285419,4.073811981268546e-06,0.04825238482285419,4.073811981268546e-06,0.72
0.6516290726817042,0.5850923228172742,0.05460234424235035,4.34811230835983e-06,0.05460234424235035,4.34811230835983e-06,0.72
0.6766917293233082,0.5988957195905135,0.061733748079449646,4.6408819022223585e-06,0.061733748079449646,4.6408819022223585e-06,0.72
0.7017543859649122,0.6122398967036751,0.0697278614955711,4.953364328789539e-06,0.0697278614955711,4.953364328789539e-06,0.72
0.7268170426065163,0.6251401317510834,0.07867036323805053,5.28688688366178e-06,0.07867036323805053,5.28688688366178e-06,0.72
0.7518796992481203,0.6376111940629173,0.08865043790862515,5.642866229418907e-06,0.08865043790862515,5.642866229418907e-06,0.72
0.7769423558897243,0.6496673616144446,0.09975949202017349,6.022814412446668e-06,0.09975949202017349,6.022814412446668e-06,0.72
0.8020050125313283,0.6613224373727123,0.11208943585243131,6.428345284822699e-06,0.11208943585243131,6.428345284822699e-06,0.72
0.8270676691729323,0.6725897650994037,0.12573048162690886,6.8611813585255e-06,0.12573048162690886,6.8611813585255e-06,0.72
0.8521303258145363,0.6834822446279569,0.14076842527852917,7.323161121065168e-06,0.14076842527852917,7.323161121065168e-06,0.72
0.8771929824561403,0.6940123466324355,0.1572814060356076,7.816246843591568e-06,0.1572814060356076,7.816246843591568e-06,0.72
0.9022556390977443,0.7041921269050595,0.1753361765308619,8.342532914625336e-06,0.1753361765308619,8.342532914625336e-06,0.72
0.9273182957393483,0.7140332401587417,0.1949839665549079,8.904254734786982e-06,0.1949839665549079,8.904254734786982e-06,0.72
0.9523809523809523,0.7235469533704357,0.2162560843556309,9.503798210278346e-06,0.2162560843556309,9.503798210278346e-06,0.72
0.9774436090225563,0.7327441586805656,0.23915946666637689,1.0143709885411023e-05,0.23915946666637689,1.0143709885411023e-05,0.72
1.0025062656641603,0.741635385863314,0.26367245559590496,1.0826707757185662e-05,0.26367245559590496,1.0826707757185662e-05,0.72
1.0275689223057642,0.7502308143820371,0.28974113741927454,1.1555692817818603e-05,0.28974113741927454,1.1555692817818603e-05,0.72
1.0526315789473684,0.7585402850436157,0.3172766133012767,1.2333761374198814e-05,0.3172766133012767,1.2333761374198814e-05,0.72
1.0776942355889725,0.7665733112650813,0.3461535726964207,1.3164218196551906e-05,0.3461535726964207,1.3164218196551906e-05,0.72
1.1027568922305764,0.7743390899654173,0.37621049628032305,1.4050590552102053e-05,0.37621049628032305,1.4050590552102053e-05,0.72
1.1278195488721803,0.7818465120950054,0.40725172155078976,1.499664318327479e-05,0.40725172155078976,1.499664318327479e-05,0.72
1.1528822055137844,0.7891041728147721,0.43905146339127393,1.600639429398522e-05,0.43905146339127393,1.600639429398522e-05,0.72
1.1779448621553885,0.796120381336689,0.4713597061738051,1.708413261182756e-05,0.4713597061738051,1.708413261182756e-05,0.72
1.2030075187969924,0.8029031704368941,0.5039096947498708,1.8234435598539927e-05,0.5039096947498708,1.8234435598539927e-05,0.72
1.2280701754385963,0.809460305652324,0.536426576379708,1.9462188885981882e-05,0.536426576379708,1.9462188885981882e-05,0.72
1.2531328320802004,0.8157992941713877,0.5686366125949346,2.0772607020050697e-05,0.5686366125949346,2.0772607020050697e-05,0.72
1.2781954887218046,0.8219273934288601,0.6002763121328273,2.2171255600500992e-05,0.6002763121328273,2.2171255600500992e-05,0.72
1.3032581453634084,0.827851619414835,0.6311008455528724,2.366407491054046e-05,0.6311008455528724,2.366407491054046e-05,0.72
1.3283208020050123,0.8335787547072513,0.6608911872381269,2.5257405136378637e-05,0.6608911872381269,2.5257405136378637e-05,0.72
1.3533834586466165,0.839115356237188,0.6894595760759403,2.6958013283631663e-05,0.6894595760759403,2.6958013283631663e-05,0.72
1.3784461152882206,0.8444677627958195,0.7166530674045279,2.8773121904664857e-05,0.7166530674045279,2.8773121904664857e-05,0.72
1.4035087719298245,0.8496421022916234,0.7423551371437851,3.071043975860972e-05,0.7423551371437851,3.071043975860972e-05,0.72
1.4285714285714284,0.8546442987661533,0.7664854680110667,3.2778194533962476e-05,0.7664854680110667,3.2778194533962476e-05,0.72
1.4536340852130325,0.8594800791764049,0.7889981780044373,3.498516777238771e-05,0.7889981780044373,3.498516777238771e-05,0.72
1.4786967418546366,0.864154979951543,0.8098788330017715,3.73407321416472e-05,0.8098788330017715,3.73407321416472e-05,0.72
1.5037593984962405,0.8686743533314955,0.8291406177885253,3.985489121549432e-05,0.8291406177885253,3.985489121549432e-05,0.72
1.5288220551378444,0.8730433734946708,0.8468200298202034,4.253832192895556e-05,0.8468200298202034,4.253832192895556e-05,0.72
1.5538847117794485,0.8772670424818156,0.8629724186284364,4.540241988870852e-05,0.8629724186284364,4.540241988870852e-05,0.72
1.5789473684210527,0.8813501959227932,0.877667633441186,4.845934773030416e-05,0.877667633441186,4.845934773030416e-05,0.72
1.6040100250626566,0.8852975085728396,0.8909859737758039,5.172208672682778e-05,0.8852975085728396,5.172208672682778e-05,0.72
1.6290726817042605,0.8891134996646384,0.9030145715331512,5.520449186728438e-05,0.8891134996646384,5.520449186728438e-05,0.72
1.6541353383458646,0.8928025380823363,0.9138442745707063,5.8921350637610446e-05,0.8928025380823363,5.8921350637610446e-05,0.72
1.6791979949874687,0.8963688473634299,0.9235670541385615,6.28884457527879e-05,0.8963688473634299,6.28884457527879e-05,0.72
1.7042606516290726,0.8998165105342435,0.932273922909194,6.712262210515683e-05,0.8998165105342435,6.712262210515683e-05,0.72
1.7293233082706765,0.9031494747845397,0.9400533259962512,7.164185821173802e-05,0.9031494747845397,7.164185821173802e-05,0.72
1.7543859649122806,0.9063715559866112,0.9469899527656187,7.646534246227079e-05,0.9063715559866112,7.646534246227079e-05,0.72
1.7794486215538847,0.9094864430640288,0.9531639104060023,8.161355448981557e-05,0.9094864430640288,8.161355448981557e-05,0.72
1.8045112781954886,0.9124977022150476,0.9586501991249107,8.710835200724714e-05,0.9124977022150476,8.710835200724714e-05,0.72
1.8295739348370925,0.9154087809955057,0.9635184316472881,9.297306347586126e-05,0.9154087809955057,9.297306347586126e-05,0.72
1.8546365914786966,0.9182230122658921,0.9678327449096364,9.923258699672135e-05,0.9182230122658921,9.923258699672135e-05,0.72
1.8796992481203008,0.9209436180070992,0.9716518582978302,0.000105913495841392,0.9209436180070992,0.000105913495841392,0.72
1.9047619047619047,0.923573713009232,0.9750292396304695,0.00011304415106642767,0.923573713009232,0.00011304415106642767,0.72
1.9298245614035086,0.926116308437695,0.9780133467753241,0.00012065482168553655,0.926116308437695,0.00012065482168553655,0.72
1.9548872180451127,0.9285743152806414,0.9806479189564288,0.0001287778129048261,0.9285743152806414,0.0001287778129048261,0.72
1.9799498746867168,0.930950547681729,0.9829722972790157,0.00013744760296007815,0.930950547681729,0.00013744760296007815,0.72
2.0050125313283207,0.9332477261620014,0.985021758698833,0.0001467009891307542,0.9332477261620014,0.0001467009891307542,0.72
2.0300751879699246,0.9354684807345807,0.9868278515974127,0.00015657724354348052,0.9354684807345807,0.00015657724354348052,0.72
2.0551378446115285,0.9376153539157396,0.9884187243474732,0.00016711827941832976,0.9376153539157396,0.00016711827941832976,0.72
2.080200501253133,0.9396908036357985,0.9898194408393323,0.0001783688284543725,0.9396908036357985,0.0001783688284543725,0.72
2.1052631578947367,0.9416972060531816,0.9910522789762328,0.00019037663009695887,0.9416972060531816,0.00019037663009695887,0.72
