t,memory+external,channel,causal-boundary,thermodynamic,Cacc,active_bottleneck
62.5,5.0,3.7013510640310634,3.1191141764747905,4.67242545993627,3.1191141764747905,causal-boundary
62.6,5.0,3.701324350537651,3.1122603384711947,4.668183393590021,3.1122603384711947,causal-boundary
62.7,5.0,3.7012981644654785,3.1055320913808915,4.663868988488394,3.1055320913808915,causal-boundary
62.800000000000004,5.0,3.7012724954312146,3.098928059649799,4.659481263481563,3.098928059649799,causal-boundary
62.900000000000006,5.0,3.7012473332547744,3.092446841847083,4.655019233615216,3.092446841847083,causal-boundary
63.0,5.0,3.701222667955386,3.086087012853082,4.650481910518233,3.086087012853082,causal-boundary
63.1,5.0,3.7011984897477346,3.0798471259867344,4.645868302807793,3.0798471259867344,causal-boundary
63.2,5.0,3.7011747890381743,3.0737257150714976,4.64117741651225,3.0737257150714976,causal-boundary
63.300000000000004,5.0,3.7011515564210167,3.067721296438951,4.636408255512096,3.067721296438951,causal-boundary
63.400000000000006,5.0,3.7011287826748873,3.06183237086947,4.631559821999316,3.06183237086947,causal-boundary
63.5,5.0,3.70110645875915,3.0560574254695627,4.626631116955432,3.0560574254695627,causal-boundary
63.6,5.0,3.7010845758104014,3.050394935485603,4.6216211406485295,3.050394935485603,causal-boundary
63.7,5.0,3.7010631251390316,3.0448433660539123,4.616528893149522,3.0448433660539123,causal-boundary
63.800000000000004,5.0,3.701042098225849,3.039401173887244,4.611353374867922,3.039401173887244,causal-boundary
63.900000000000006,5.0,3.7010214867187705,3.0340668088979017,4.606093587107338,3.0340668088979017,causal-boundary
64.0,5.0,3.7010012824295746,3.0288387157578627,4.600748532640945,3.0288387157578627,causal-boundary
64.10000000000001,5.0,3.700981477330715,3.023715335396376,4.59531721630709,3.023715335396376,causal-boundary
64.2,5.0,3.700962063552198,3.018695106435654,4.589798645625251,3.018695106435654,causal-boundary
64.3,5.0,3.7009430333785156,3.0137764665653517,4.584191831432471,3.0137764665653517,causal-boundary
64.4,5.0,3.7009243792456408,3.0089578538566504,4.578495788540415,3.0089578538566504,causal-boundary
64.5,5.0,3.700906093738077,3.0042377080168485,4.572709536413162,3.0042377080168485,causal-boundary
64.60000000000001,5.0,3.7008881695859692,2.9996144715854127,4.566832099865777,2.9996144715854127,causal-boundary
64.7,5.0,3.7008705996622613,2.9950865910725746,4.560862509783763,2.9950865910725746,causal-boundary
64.8,5.0,3.700853376979919,2.990652518041548,4.554799803863351,2.990652518041548,causal-boundary
64.9,5.0,3.7008364946891956,2.9863107101355717,4.548643027372658,2.9863107101355717,causal-boundary
65.0,5.0,3.7008199460749607,2.982059632050984,4.542391233933648,2.982059632050984,causal-boundary
65.10000000000001,5.0,3.700803724554069,2.977897756457591,4.536043486324789,2.977897756457591,causal-boundary
65.2,5.0,3.7007878236727865,2.9738235648676423,4.529598857304328,2.9738235648676423,causal-boundary
65.3,5.0,3.7007722371042684,2.9698355484547374,4.5230564304539636,2.9698355484547374,causal-boundary
65.4,5.0,3.7007569586460782,2.965932208824032,4.5164153010427555,2.965932208824032,causal-boundary
65.5,5.0,3.7007419822177585,2.9621120587351095,4.5096745769110065,2.9621120587351095,causal-boundary
65.60000000000001,5.0,3.700727301858451,2.958373622778925,4.502833379373803,2.958373622778925,causal-boundary
65.7,5.0,3.7007129117245556,2.954715438010215,4.495890844143916,2.954715438010215,causal-boundary
65.8,5.0,3.700698806087444,2.9511360545367915,4.488846122273621,2.9511360545367915,causal-boundary
65.9,5.0,3.700684979331207,2.9476340360671225,4.4816983811150495,2.9476340360671225,causal-boundary
66.0,5.0,3.7006714259504534,2.944207960417618,4.474446805298537,2.944207960417618,causal-boundary
66.10000000000001,5.0,3.7006581405481476,2.9408564199810185,4.467090597728443,2.9408564199810185,causal-boundary
66.2,5.0,3.70064511783349,2.9375780221572847,4.459628980595853,2.9375780221572847,causal-boundary
66.3,5.0,3.700632352619838,2.934371389748372,4.4520611964074694,2.934371389748372,causal-boundary
66.4,5.0,3.700619839822666,2.931235161318258,4.444386509030022,2.931235161318258,causal-boundary
66.5,5.0,3.7006075744575697,2.928167991519578,4.436604204749396,2.928167991519578,causal-boundary
66.60000000000001,5.0,3.7005955516383016,2.9251685513882024,4.428713593343642,2.9251685513882024,causal-boundary
66.7,5.0,3.7005837665748507,2.9222355286070645,4.420714009168993,2.9222355286070645,causal-boundary
66.8,5.0,3.700572214571556,2.9193676277405363,4.4126048122579125,2.9193676277405363,causal-boundary
66.9,5.0,3.700560891025259,2.9165635704406143,4.404385389428156,2.9165635704406143,causal-boundary
67.0,5.0,3.7005497914234913,2.9138220956261596,4.396055155401774,2.9138220956261596,causal-boundary
67.10000000000001,5.0,3.7005389113426927,2.9111419596364008,4.387613553932876,2.9111419596364008,causal-boundary
67.2,5.0,3.700528246446473,2.90852193635989,4.379060058942985,2.90852193635989,causal-boundary
67.3,5.0,3.7005177924839,2.9059608173400746,4.370394175662651,2.9059608173400746,causal-boundary
67.4,5.0,3.7005075452878233,2.9034574118586067,4.361615441778019,2.9034574118586067,causal-boundary
67.5,5.0,3.7004975007732313,2.901010546997485,4.352723428580931,2.901010546997485,causal-boundary
67.60000000000001,5.0,3.70048765493564,2.898619067681116,4.343717742121052,2.898619067681116,causal-boundary
67.7,5.0,3.7004780038495095,2.8962818366993095,4.334598024358542,2.8962818366993095,causal-boundary
67.8,5.0,3.7004685436667,2.8939977347122343,4.325363954315598,2.8939977347122343,causal-boundary
67.9,5.0,3.7004592706149464,2.891765660238299,4.316015249225266,2.891765660238299,causal-boundary
68.0,5.0,3.7004501809963717,2.8895845296259104,4.306551665675745,2.8895845296259104,causal-boundary
68.10000000000001,5.0,3.700441271186026,2.887453277010016,4.2969730007484115,2.887453277010016,causal-boundary
68.2,5.0,3.700432537630453,2.8853708542543264,4.287279093147725,2.8853708542543264,causal-boundary
68.3,5.0,3.7004239768462868,2.883336230880058,4.277469824321094,2.883336230880058,causal-boundary
68.4,5.0,3.700415585418872,2.8813483939820275,4.267545119566758,2.8813483939820275,causal-boundary
68.5,5.0,3.7004073600009164,2.87940634813289,4.257504949127676,2.87940634813289,causal-boundary
68.60000000000001,5.0,3.700399297311167,2.877509115276281,4.247349329269337,2.877509115276281,causal-boundary
68.7,5.0,3.700391394133109,2.8756557346096034,4.2370783233394365,2.8756557346096034,causal-boundary
68.8,5.0,3.7003836473136955,2.873845262457155,4.226692042807221,2.873845262457155,causal-boundary
68.9,5.0,3.700376053762099,2.872076772134291,4.216190648280351,2.872076772134291,causal-boundary
69.0,5.0,3.7003686104484874,2.870349353803255,4.205574350497053,2.870349353803255,causal-boundary
69.10000000000001,5.0,3.7003613144028247,2.8686621143213102,4.194843411291293,2.8686621143213102,causal-boundary
69.2,5.0,3.700354162713694,2.8670141770817748,4.183998144528731,2.8670141770817748,causal-boundary
69.3,5.0,3.7003471525271454,2.8654046818485184,4.173038917011115,2.8654046818485184,causal-boundary
69.4,5.0,3.7003402810455643,2.8638327845844778,4.161966149346844,2.8638327845844778,causal-boundary
69.5,5.0,3.700333545526564,2.8622976572747123,4.150780316785353,2.8622976572747123,causal-boundary
69.60000000000001,5.0,3.7003269432818966,2.860798487744492,4.139481950012986,2.860798487744492,causal-boundary
69.7,5.0,3.700320471676389,2.8593344794729014,4.128071635908057,2.8593344794729014,causal-boundary
69.8,5.0,3.700314128126899,2.857904851402406,4.116550018252747,2.857904851402406,causal-boundary
69.9,5.0,3.7003079101012886,2.856508837744817,4.104917798399556,2.856508837744817,causal-boundary
70.0,5.0,3.70030181511742,2.8551456877840615,4.093175735890015,2.8551456877840615,causal-boundary
70.10000000000001,5.0,3.7002958407421733,2.85381466567615,4.081324649023388,2.85381466567615,causal-boundary
70.2,5.0,3.700289984590478,2.8525150502467134,4.069365415373169,2.8525150502467134,causal-boundary
70.3,5.0,3.7002842443243704,2.851246134786449,4.057298972249152,2.851246134786449,causal-boundary
70.4,5.0,3.70027861765206,2.850007226844833,4.0451263171029685,2.850007226844833,causal-boundary
70.5,5.0,3.700273102327026,2.848797648022381,4.032848507875013,2.848797648022381,causal-boundary
70.60000000000001,5.0,3.7002676961471215,2.847616733761786,4.020466663280702,2.847616733761786,causal-boundary
70.7,5.0,3.7002623969536996,2.846463833138194,4.007981963034195,2.846463833138194,causal-boundary
70.8,5.0,3.700257202630758,2.8453383086488935,3.9953956480076167,2.8453383086488935,causal-boundary
70.9,5.0,3.7002521111040956,2.8442395360026635,3.982709020324091,2.8442395360026635,causal-boundary
71.0,5.0,3.7002471203404914,2.8431669039090197,3.9699234433828376,2.8431669039090197,causal-boundary
71.10000000000001,5.0,3.7002422283468954,2.842119813867578,3.9570403418147606,2.842119813867578,causal-boundary
71.2,5.0,3.7002374331696357,2.841097679957746,3.9440612013670764,2.841097679957746,causal-boundary
71.3,5.0,3.7002327328936446,2.8400999286289315,3.9309875687155698,2.8400999286289315,causal-boundary
71.4,5.0,3.700228125641695,2.839125998491458,3.9178210512032807,2.839125998491458,causal-boundary
71.5,5.0,3.700223609573656,2.8381753401083554,3.9045633165044986,2.8381753401083554,causal-boundary
71.60000000000001,5.0,3.7002191828857587,2.8372474157881813,3.8912160922130568,2.8372474157881813,causal-boundary
71.7,5.0,3.7002148438098836,2.8363416993790294,3.877781165354156,2.8363416993790294,causal-boundary
71.8,5.0,3.7002105906128526,2.835457676063855,3.8642603818189585,2.835457676063855,causal-boundary
71.9,5.0,3.700206421595743,2.83459484215725,3.8506556457214804,2.83459484215725,causal-boundary
72.0,5.0,3.70020233509321,2.833752704903789,3.8369689186773863,2.833752704903789,causal-boundary
72.10000000000001,5.0,3.7001983294728253,2.832930782278045,3.8232022190044503,2.832930782278045,causal-boundary
72.2,5.0,3.700194403134427,2.8321286027863954,3.8093576208446986,2.8321286027863954,causal-boundary
72.3,5.0,3.7001905545094833,2.8313457052706874,3.7954372532083056,2.8313457052706874,causal-boundary
72.4,5.0,3.7001867820604684,2.8305816387138676,3.7814432989395863,2.8305816387138676,causal-boundary
72.5,5.0,3.70018308428025,2.829835962047646,3.767377993605564,2.829835962047646,causal-boundary
72.60000000000001,5.0,3.70017945969149,2.829108243962258,3.753243624307746,2.829108243962258,causal-boundary
72.7,5.0,3.700175906846057,2.828398062718405,3.7390425284180058,2.828398062718405,causal-boundary
72.8,5.0,3.700172424324449,2.827705005961413,3.7247770922395436,2.827705005961413,causal-boundary
72.9,5.0,3.7001690107352285,2.8270286705376777,3.7104497495941784,2.8270286705376777,causal-boundary
73.0,5.0,3.700165664714467,2.8263686623134237,3.696062980337356,2.8263686623134237,causal-boundary
73.10000000000001,5.0,3.700162384925206,2.8257245959958395,3.6816193088024267,2.8257245959958395,causal-boundary
73.2,5.0,3.7001591700569203,2.8250960949566033,3.667121302175995,2.8250960949566033,causal-boundary
73.3,5.0,3.7001560188249973,2.824482791057847,3.6525715688062226,2.824482791057847,causal-boundary
73.4,5.0,3.7001529299702276,2.82388432448057,3.6379727564462474,2.82388432448057,causal-boundary
73.5,5.0,3.7001499022582998,2.8233003435555375,3.6233275504349773,2.8233003435555375,causal-boundary
73.60000000000001,5.0,3.7001469344793114,2.8227305045966706,3.608638671817686,2.8227305045966706,causal-boundary
73.7,5.0,3.700144025447286,2.822174471736949,3.5939088754090873,2.822174471736949,causal-boundary
73.8,5.0,3.7001411739997003,2.821631916766835,3.579140947801579,2.821631916766835,causal-boundary
73.9,5.0,3.7001383789970217,2.8211025189752195,3.564337705321644,2.8211025189752195,causal-boundary
74.0,5.0,3.7001356393222538,2.8205859649929086,3.5495019919374338,2.8205859649929086,causal-boundary
74.10000000000001,5.0,3.700132953880491,2.820081948638631,3.534636677120739,2.820081948638631,causal-boundary
74.2,5.0,3.7001303215984827,2.8195901707675834,3.519744653666697,2.8195901707675834,causal-boundary
74.3,5.0,3.700127741424205,2.8191103391225,3.504828835474644,2.8191103391225,causal-boundary
74.4,5.0,3.700125212326441,2.8186421681872362,3.4898921552937145,2.8186421681872362,causal-boundary
74.5,5.0,3.700122733294372,2.8181853790428657,3.4749375624368204,2.8181853790428657,causal-boundary
74.60000000000001,5.0,3.7001203033371706,2.8177396992262764,3.4599680204667442,2.8177396992262764,causal-boundary
74.7,5.0,3.7001179214836095,2.817304862591245,3.44498650485823,2.817304862591245,causal-boundary
74.8,5.0,3.700115586781672,2.8168806091719882,3.429996000639897,2.8168806091719882,causal-boundary
74.9,5.0,3.7001132982981733,2.8164666850491584,3.414999500019998,2.8164666850491584,causal-boundary
75.0,5.0,3.700111055118388,2.816062842218283,3.4000000000000004,2.816062842218283,causal-boundary
75.10000000000001,5.0,3.7001088563456848,2.815668838460612,3.3850004999799994,2.815668838460612,causal-boundary
75.2,5.0,3.7001067011011703,2.8152844372163566,3.370003999360103,2.8152844372163566,causal-boundary
75.3,5.0,3.7001045885233377,2.8149094074603105,3.3550134951417707,2.8149094074603105,causal-boundary
75.4,5.0,3.7001025177677223,2.814543523579802,3.340031979533254,2.814543523579802,causal-boundary
75.5,5.0,3.7001004880065667,2.814186565254985,3.3250624375631803,2.814186565254985,causal-boundary
75.60000000000001,5.0,3.7000984984284884,2.81383831734142,3.3101078447062835,2.81383831734142,causal-boundary
75.7,5.0,3.7000965482381583,2.8134985697549255,3.2951711645253563,2.8134985697549255,causal-boundary
75.8,5.0,3.7000946366559804,2.813167117358681,3.2802553463333033,2.813167117358681,causal-boundary
75.9,5.0,3.7000927629177838,2.8128437598525404,3.265363322879259,2.8128437598525404,causal-boundary
76.0,5.0,3.700090926274517,2.81252830166454,3.250498008062566,2.81252830166454,causal-boundary
76.10000000000001,5.0,3.700089125991948,2.8122205518445624,3.2356622946783546,2.8122205518445624,causal-boundary
76.2,5.0,3.7000873613503718,2.8119203239601367,3.2208590521984206,2.8119203239601367,causal-boundary
76.3,5.0,3.7000856316443236,2.8116274359943354,3.2060911245909134,2.8116274359943354,causal-boundary
76.4,5.0,3.7000839361822964,2.811341710245749,3.191361328182312,2.811341710245749,causal-boundary
76.5,5.0,3.7000822742864674,2.8110629732304977,3.176672449565023,2.8110629732304977,causal-boundary
76.60000000000001,5.0,3.700080645292423,2.8107910555862587,3.1620272435537506,2.8107910555862587,causal-boundary
76.7,5.0,3.7000790485488984,2.8105257919782702,3.1474284311937772,2.8105257919782702,causal-boundary
76.80000000000001,5.0,3.7000774834175147,2.8102670210072915,3.132878697824003,2.8102670210072915,causal-boundary
76.9,5.0,3.700075949272526,2.8100145851194793,3.118380691197571,2.8100145851194793,causal-boundary
77.0,5.0,3.7000744455005665,2.8097683305181502,3.103937019662644,2.8097683305181502,causal-boundary
77.10000000000001,5.0,3.70007297150041,2.8095281070774125,3.08955025040582,2.8095281070774125,causal-boundary
77.2,5.0,3.7000715266827258,2.8092937682576102,3.0752229077604563,2.8092937682576102,causal-boundary
77.30000000000001,5.0,3.700070110469846,2.8090651710225765,3.0609574715819923,2.8090651710225765,causal-boundary
77.4,5.0,3.7000687222955344,2.808842175758646,3.046756375692252,2.808842175758646,causal-boundary
77.5,5.0,3.7000673616047597,2.8086246461954083,3.032622006394436,2.8086246461954083,causal-boundary
77.60000000000001,5.0,3.7000660278534743,2.8084124493281593,3.0185567010604126,2.8084124493281593,causal-boundary
77.7,5.0,3.7000647205083967,2.808205455342036,3.004562746791695,2.808205455342036,causal-boundary
77.80000000000001,5.0,3.7000634390468,2.808003537537792,2.9906423791552994,2.808003537537792,causal-boundary
77.9,5.0,3.7000621829563016,2.807806572259186,2.976797780995548,2.807806572259186,causal-boundary
78.0,5.0,3.700060951734658,2.807614438821964,2.963031081322614,2.807614438821964,causal-boundary
78.10000000000001,5.0,3.700059744889567,2.807427019444388,2.9493443542785176,2.807427019444388,causal-boundary
78.2,5.0,3.7000585619384685,2.8072441991793,2.9357396181810422,2.8072441991793,causal-boundary
78.30000000000001,5.0,3.7000574024083535,2.807065865847681,2.922218834645842,2.807065865847681,causal-boundary
78.4,5.0,3.700056265835573,2.806891909973681,2.9087839077869413,2.806891909973681,causal-boundary
78.5,5.0,3.700055151765655,2.8067222247210903,2.8954366834955017,2.8067222247210903,causal-boundary
78.60000000000001,5.0,3.700054059753123,2.806556705831226,2.8821789487967178,2.806556705831226,causal-boundary
78.7,5.0,3.7000529893613154,2.806395251562206,2.869012431284431,2.806395251562206,causal-boundary
78.80000000000001,5.0,3.700051940162215,2.8062377626295754,2.855938798632922,2.8062377626295754,causal-boundary
78.9,5.0,3.700050911736274,2.806084142148279,2.842959658185238,2.806084142148279,causal-boundary
79.0,5.0,3.7000499036722507,2.805934295575923,2.8300765566171626,2.805934295575923,causal-boundary
79.10000000000001,5.0,3.70004891556704,2.8057881306573322,2.817290979675908,2.8057881306573322,causal-boundary
79.2,5.0,3.700047947025518,2.805645557370347,2.8046043519923836,2.8046043519923836,thermodynamic
79.30000000000001,5.0,3.70004699766038,2.8055064878728637,2.792018036965804,2.792018036965804,thermodynamic
79.4,5.0,3.7000460670919875,2.805370836451063,2.7795333367192967,2.7795333367192967,thermodynamic
79.5,5.0,3.7000451549482154,2.8052385194688285,2.7671514921249885,2.7671514921249885,thermodynamic
79.60000000000001,5.0,3.7000442608643063,2.805109455318314,2.7548736828970295,2.7548736828970295,thermodynamic
79.7,5.0,3.7000433844827203,2.804983564371644,2.742701027750848,2.742701027750848,thermodynamic
79.80000000000001,5.0,3.700042525452996,2.8048607689337195,2.7306345846268294,2.7306345846268294,thermodynamic
79.9,5.0,3.7000416834316088,2.804740993196106,2.7186753509766106,2.7186753509766106,thermodynamic
80.0,5.0,3.7000408580818323,2.8046241631919857,2.7068242641099856,2.7068242641099856,thermodynamic
80.10000000000001,5.0,3.7000400490736074,2.8045102067521457,2.6950822016004428,2.6950822016004428,thermodynamic
80.2,5.0,3.7000392560834072,2.8043990534619825,2.6834499817472532,2.6834499817472532,thermodynamic
80.30000000000001,5.0,3.700038478794109,2.804290634619502,2.6719283640919413,2.6719283640919413,thermodynamic
80.4,5.0,3.700037716894867,2.8041848831942913,2.660518049987013,2.660518049987013,thermodynamic
80.5,5.0,3.7000369700809883,2.804081733787444,2.649219683214647,2.649219683214647,thermodynamic
80.60000000000001,5.0,3.700036238053813,2.8039811225924187,2.6380338506531547,2.6380338506531547,thermodynamic
80.7,5.0,3.700035520520591,2.803882987356801,2.626961082988885,2.626961082988885,thermodynamic
80.80000000000001,5.0,3.7000348171943678,2.803787267344969,2.6160018554712674,2.6160018554712674,thermodynamic
80.9,5.0,3.7000341277938706,2.8036939033016233,2.6051565887087054,2.6051565887087054,thermodynamic
81.0,5.0,3.700033452043393,2.8036028374161686,2.594425649502947,2.594425649502947,thermodynamic
81.10000000000001,5.0,3.7000327896726857,2.803514013287936,2.5838093517196477,2.5838093517196477,thermodynamic
81.2,5.0,3.7000321404168517,2.803427375892214,2.573307957192779,2.573307957192779,thermodynamic
81.30000000000001,5.0,3.700031504016235,2.8033428715470836,2.5629216766605625,2.5629216766605625,thermodynamic
81.4,5.0,3.7000308802163215,2.803260447881029,2.5526506707306615,2.5526506707306615,thermodynamic
81.5,5.0,3.7000302687676347,2.8031800538013116,2.5424950508723243,2.5424950508723243,thermodynamic
81.60000000000001,5.0,3.700029669425637,2.8031016394630894,2.532454880433241,2.532454880433241,thermodynamic
81.7,5.0,3.700029081950631,2.8030251562392694,2.5225301756789067,2.5225301756789067,thermodynamic
81.80000000000001,5.0,3.700028506107665,2.8029505566910653,2.512720906852274,2.512720906852274,thermodynamic
81.9,5.0,3.700027941666439,2.8028777945392584,2.5030269992515874,2.5030269992515874,thermodynamic
82.0,5.0,3.7000273884012107,2.802806824636133,2.493448334324255,2.493448334324255,thermodynamic
82.10000000000001,5.0,3.700026846090708,2.802737602938083,2.4839847507747326,2.4839847507747326,thermodynamic
82.2,5.0,3.700026314518038,2.8026700864788645,2.4746360456844023,2.4746360456844023,thermodynamic
82.30000000000001,5.0,3.700025793470603,2.802604233343486,2.4654019756414574,2.4654019756414574,thermodynamic
82.4,5.0,3.700025282740013,2.802540002642718,2.4562822578789465,2.4562822578789465,thermodynamic
82.5,5.0,3.7000247821220036,2.8024773544882113,2.447276571419069,2.447276571419069,thermodynamic
82.60000000000001,5.0,3.700024291416354,2.8024162499682053,2.43838455822198,2.43838455822198,thermodynamic
82.7,5.0,3.7000238104268086,2.802356651123819,2.42960582433735,2.42960582433735,thermodynamic
82.80000000000001,5.0,3.700023338960995,2.8022985209259046,2.420939941057014,2.420939941057014,thermodynamic
82.9,5.0,3.7000228768303507,2.802241823252457,2.412386446067123,2.412386446067123,thermodynamic
83.0,5.0,3.7000224238500454,2.8021865228665614,2.4039448445982265,2.4039448445982265,thermodynamic
83.10000000000001,5.0,3.700021979838909,2.802132585394869,2.3956146105718434,2.3956146105718434,thermodynamic
83.2,5.0,3.700021544619357,2.80207997730659,2.387395187742088,2.387395187742088,thermodynamic
83.30000000000001,5.0,3.700021118017321,2.802028665892985,2.3792859908310064,2.3792859908310064,thermodynamic
83.4,5.0,3.7000206998621783,2.8019786192473557,2.371286406656358,2.371286406656358,thermodynamic
83.5,5.0,3.7000202899866856,2.80192980624551,2.363395795250604,2.363395795250604,thermodynamic
83.60000000000001,5.0,3.700019888226909,2.801882196526698,2.355613490969977,2.355613490969977,thermodynamic
83.7,5.0,3.7000194944221607,2.801835760475009,2.3479388035925313,2.3479388035925313,thermodynamic
83.80000000000001,5.0,3.7000191084149345,2.8017904692012077,2.340371019404146,2.340371019404146,thermodynamic
83.9,5.0,3.700018730050842,2.801746294525022,2.332909402271556,2.332909402271556,thermodynamic
84.0,5.0,3.700018359178552,2.801703208957841,2.325553194701463,2.325553194701463,thermodynamic
84.10000000000001,5.0,3.7000179956497288,2.801661185685842,2.3183016188849495,2.3183016188849495,thermodynamic
84.2,5.0,3.7000176393189737,2.8016201985535183,2.3111538777263787,2.3111538777263787,thermodynamic
84.30000000000001,5.0,3.700017290043766,2.8015802220476083,2.3041091558560836,2.3041091558560836,thermodynamic
84.4,5.0,3.7000169476844076,2.801541231281406,2.297166620626196,2.297166620626196,thermodynamic
84.5,5.0,3.7000166121039664,2.801503201979463,2.290325423088994,2.290325423088994,thermodynamic
84.60000000000001,5.0,3.70001628316822,2.801466110462642,2.283584698957243,2.283584698957243,thermodynamic
84.7,5.0,3.7000159607456045,2.8014299336335537,2.2769435695460367,2.2769435695460367,thermodynamic
84.80000000000001,5.0,3.70001564470716,2.8013946489623236,2.270401142695671,2.270401142695671,thermodynamic
84.9,5.0,3.7000153349264813,2.8013602344727215,2.2639565136752102,2.2639565136752102,thermodynamic
85.0,5.0,3.7000150312796634,2.8013266687286165,2.257608766066353,2.257608766066353,thermodynamic
85.10000000000001,5.0,3.700014733645257,2.8012939308207634,2.2513569726273412,2.2513569726273412,thermodynamic
85.2,5.0,3.7000144419042154,2.801262000353912,2.2452001961366497,2.2452001961366497,thermodynamic
85.30000000000001,5.0,3.70001415593985,2.8012308574342213,2.2391374902162364,2.2391374902162364,thermodynamic
85.4,5.0,3.7000138756377816,2.8012004826569905,2.233167900134222,2.233167900134222,thermodynamic
85.5,5.0,3.7000136008858973,2.801170857094677,2.2272904635868387,2.2272904635868387,thermodynamic
85.60000000000001,5.0,3.7000133315743016,2.801141962285212,2.221504211459584,2.221504211459584,thermodynamic
85.7,5.0,3.7000130675952763,2.801113780220596,2.2158081685675293,2.2158081685675293,thermodynamic
85.80000000000001,5.0,3.7000128088432356,2.801086293335777,2.210201354374748,2.210201354374748,thermodynamic
85.9,5.0,3.7000125552146845,2.801059484497792,2.2046827836929097,2.2046827836929097,thermodynamic
86.0,5.0,3.7000123066081763,2.8010333369951788,2.1992514673590557,2.1992514673590557,thermodynamic
86.10000000000001,5.0,3.7000120629242734,2.8010078345276406,2.1939064128926615,2.1939064128926615,thermodynamic
86.2,5.0,3.7000118240655073,2.8009829611959662,2.1886466251320784,2.1886466251320784,thermodynamic
86.30000000000001,5.0,3.7000115899363384,2.8009587014921937,2.1834711068504773,2.1834711068504773,thermodynamic
86.4,5.0,3.7000113604431193,2.800935040290013,2.178378859351471,2.178378859351471,thermodynamic
86.5,5.0,3.7000111354940572,2.8009119628354044,2.1733688830445685,2.1733688830445685,thermodynamic
86.60000000000001,5.0,3.7000109149991753,2.8008894547375034,2.1684401780006834,2.1684401780006834,thermodynamic
86.7,5.0,3.7000106988702806,2.8008675019596887,2.1635917444879036,2.1635917444879036,thermodynamic
86.80000000000001,5.0,3.7000104870209234,2.8008460908108908,2.1588225834877495,2.1588225834877495,thermodynamic
86.9,5.0,3.7000102793663676,2.8008252079371045,2.154131697192207,2.154131697192207,thermodynamic
87.0,5.0,3.700010075823555,2.800804840313119,2.149518089481767,2.149518089481767,thermodynamic
87.10000000000001,5.0,3.70000987631107,2.8007849752344423,2.1449807663847835,2.1449807663847835,thermodynamic
87.2,5.0,3.700009680749112,2.8007656003094246,2.140518736518437,2.140518736518437,thermodynamic
87.30000000000001,5.0,3.700009489059457,2.800746703451575,2.1361310115116052,2.1361310115116052,thermodynamic
87.4,5.0,3.7000093011654327,2.800728272872069,2.1318166064099797,2.1318166064099797,thermodynamic
87.5,5.0,3.700009116991883,2.800710297072431,2.1275745400637303,2.1275745400637303,thermodynamic
87.60000000000001,5.0,3.700008936465141,2.800692764837403,2.1234038354980838,2.1234038354980838,thermodynamic
87.7,5.0,3.7000087595129973,2.8006756652279847,2.1193035202671346,2.1193035202671346,thermodynamic
87.80000000000001,5.0,3.7000085860646736,2.8006589875746433,2.1152726267912536,2.1152726267912536,thermodynamic
87.9,5.0,3.7000084160507916,2.8006427214706924,2.111310192678451,2.111310192678451,thermodynamic
88.0,5.0,3.700008249403348,2.8006268567658292,2.1074152610300403,2.1074152610300403,thermodynamic
88.10000000000001,5.0,3.7000080860556848,2.8006113835598327,2.103586880730983,2.103586880730983,thermodynamic
88.2,5.0,3.7000079259424647,2.8005962921964147,2.099824106725272,2.099824106725272,thermodynamic
88.30000000000001,5.0,3.7000077689996433,2.800581573257218,2.0961260002767172,2.0961260002767172,thermodynamic
88.4,5.0,3.700007615164445,2.8005672175559733,2.092491629215522,2.092491629215522,thermodynamic
88.5,5.0,3.7000074643753367,2.8005532161327835,2.0889200681709896,2.0889200681709896,thermodynamic
88.60000000000001,5.0,3.7000073165720035,2.8005395602485597,2.0854103987907657,2.0854103987907657,thermodynamic
88.7,5.0,3.700007171695326,2.800526241379589,2.0819617099469565,2.0819617099469565,thermodynamic
88.80000000000001,5.0,3.700007029687353,2.8005132512122346,2.078573097929504,2.078573097929504,thermodynamic
88.9,5.0,3.7000068904912826,2.8005005816377695,2.0752436666271885,2.0752436666271885,thermodynamic
89.0,5.0,3.7000067540514374,2.8004882247473324,2.071972527696606,2.071972527696606,thermodynamic
89.10000000000001,5.0,3.7000066203132422,2.8004761728270107,2.0687588007195017,2.0687588007195017,thermodynamic
89.2,5.0,3.7000064892232025,2.8004644183530427,2.065601613348803,2.065601613348803,thermodynamic
89.30000000000001,5.0,3.7000063607288816,2.800452953987138,2.0625001014437077,2.0625001014437077,thermodynamic
89.4,5.0,3.7000062347788836,2.800441772571912,2.0594534091941914,2.0594534091941914,thermodynamic
89.5,5.0,3.7000061113228284,2.800430867126432,2.056460689235253,2.056460689235253,thermodynamic
89.60000000000001,5.0,3.7000059903113343,2.8004202308418753,2.053521102751275,2.053521102751275,thermodynamic
89.7,5.0,3.7000058716959963,2.8004098570772906,2.050633819570799,2.050633819570799,thermodynamic
89.80000000000001,5.0,3.700005755429369,2.8003997393554654,2.0477980182520796,2.0477980182520796,thermodynamic
89.9,5.0,3.700005641464946,2.800389871358894,2.045012886159715,2.045012886159715,thermodynamic
90.0,5.0,3.700005529757142,2.8003802469258456,2.0422776195326997,2.0422776195326997,thermodynamic
90.10000000000001,5.0,3.7000054202612738,2.800370860046528,2.039591423544194,2.039591423544194,thermodynamic
