t,S_res_observer_1_bits,S_res_observer_2_bits,entropy_gap_bits
77.4,2.191157824241354,1.9532436243077478,0.23791419993360607
77.5,2.1913753538045917,1.967377993605564,0.22399736019902772
77.60000000000001,2.1915875506718407,1.9814432989395874,0.21014425173225337
77.7,2.191794544657964,1.995437253208305,0.19635729144965897
77.80000000000001,2.191996462462208,2.0093576208447006,0.18263884161750754
77.9,2.192193427740814,2.023202219004452,0.1689912087363621
78.0,2.192385561178036,2.036968918677386,0.1554166425006498
78.10000000000001,2.192572980555612,2.0506556457214824,0.1419173348341296
78.2,2.1927558008207,2.0642603818189578,0.12849541900174222
78.30000000000001,2.192934134152319,2.077781165354158,0.11515296879816139
78.4,2.193108090026319,2.0912160922130587,0.1018919978132602
78.5,2.1932777752789097,2.1045633165044983,0.08871445877441131
78.60000000000001,2.193443294168774,2.1178210512032822,0.0756222429654918
78.7,2.193604748437794,2.130987568715569,0.06261717972222502
78.80000000000001,2.1937622373704246,2.144061201367078,0.049701036003346744
78.9,2.193915857851721,2.157040341814762,0.03687551603695871
79.0,2.194065704424077,2.1699234433828374,0.02414226104123962
79.10000000000001,2.1942118693426678,2.182709020324092,0.011502849018575567
79.2,2.1953956480076164,2.1953956480076164,0.0
79.30000000000001,2.207981963034196,2.207981963034196,0.0
79.4,2.2204666632807033,2.2204666632807033,0.0
79.5,2.2328485078750115,2.2328485078750115,0.0
79.60000000000001,2.2451263171029705,2.2451263171029705,0.0
79.7,2.257298972249152,2.257298972249152,0.0
79.80000000000001,2.2693654153731706,2.2693654153731706,0.0
79.9,2.2813246490233894,2.2813246490233894,0.0
80.0,2.2931757358900144,2.2931757358900144,0.0
80.10000000000001,2.3049177983995572,2.3049177983995572,0.0
80.2,2.3165500182527468,2.3165500182527468,0.0
80.30000000000001,2.3280716359080587,2.3280716359080587,0.0
80.4,2.339481950012987,2.339481950012987,0.0
80.5,2.350780316785353,2.350780316785353,0.0
80.60000000000001,2.3619661493468453,2.3619661493468453,0.0
80.7,2.373038917011115,2.373038917011115,0.0
80.80000000000001,2.3839981445287326,2.3839981445287326,0.0
80.9,2.3948434112912946,2.3948434112912946,0.0
81.0,2.405574350497053,2.405574350497053,0.0
81.10000000000001,2.416190648280352,2.416190648280352,0.0
81.2,2.426692042807221,2.426692042807221,0.0
81.30000000000001,2.4370783233394375,2.4370783233394375,0.0
81.4,2.4473493292693385,2.4473493292693385,0.0
81.5,2.4575049491276757,2.4575049491276757,0.0
81.60000000000001,2.467545119566759,2.467545119566759,0.0
81.7,2.4774698243210933,2.4774698243210933,0.0
81.80000000000001,2.487279093147726,2.487279093147726,0.0
81.9,2.4969730007484126,2.4969730007484126,0.0
82.0,2.506551665675745,2.506551665675745,0.0
82.10000000000001,2.5160152492252674,2.5160152492252674,0.0
82.2,2.5253639543155977,2.5253639543155977,0.0
82.30000000000001,2.5345980243585426,2.5345980243585426,0.0
82.4,2.5437177421210535,2.5437177421210535,0.0
82.5,2.552723428580931,2.552723428580931,0.0
82.60000000000001,2.56161544177802,2.56161544177802,0.0
82.7,2.57039417566265,2.57039417566265,0.0
82.80000000000001,2.579060058942986,2.579060058942986,0.0
82.9,2.587613553932877,2.587613553932877,0.0
83.0,2.5960551554017735,2.5960551554017735,0.0
83.10000000000001,2.6043853894281566,2.6043853894281566,0.0
83.2,2.612604812257912,2.612604812257912,0.0
83.30000000000001,2.6207140091689936,2.6207140091689936,0.0
83.4,2.628713593343642,2.628713593343642,0.0
83.5,2.636604204749396,2.636604204749396,0.0
83.60000000000001,2.644386509030023,2.644386509030023,0.0
83.7,2.6520611964074687,2.6520611964074687,0.0
83.80000000000001,2.659628980595854,2.659628980595854,0.0
83.9,2.667090597728444,2.667090597728444,0.0
84.0,2.674446805298537,2.674446805298537,0.0
84.10000000000001,2.6816983811150505,2.6816983811150505,0.0
84.2,2.6888461222736213,2.6888461222736213,0.0
84.30000000000001,2.6958908441439164,2.6958908441439164,0.0
84.4,2.702833379373804,2.702833379373804,0.0
84.5,2.709674576911006,2.709674576911006,0.0
84.60000000000001,2.716415301042757,2.716415301042757,0.0
84.7,2.7230564304539633,2.7230564304539633,0.0
84.80000000000001,2.729598857304329,2.729598857304329,0.0
84.9,2.7360434863247898,2.7360434863247898,0.0
85.0,2.742391233933647,2.742391233933647,0.0
85.10000000000001,2.7486430273726588,2.7486430273726588,0.0
85.2,2.7547998038633503,2.7547998038633503,0.0
85.30000000000001,2.7608625097837636,2.7608625097837636,0.0
85.4,2.766832099865778,2.766832099865778,0.0
85.5,2.7727095364131613,2.7727095364131613,0.0
85.60000000000001,2.778495788540416,2.778495788540416,0.0
85.7,2.7841918314324707,2.7841918314324707,0.0
85.80000000000001,2.789798645625252,2.789798645625252,0.0
85.9,2.7953172163070903,2.7953172163070903,0.0
86.0,2.8007485326409443,2.8007485326409443,0.0
86.10000000000001,2.8060935871073385,2.8060935871073385,0.0
86.2,2.8113533748679216,2.8113533748679216,0.0
86.30000000000001,2.8165288931495227,2.8165288931495227,0.0
86.4,2.821621140648529,2.821621140648529,0.0
86.5,2.8266311169554315,2.8266311169554315,0.0
86.60000000000001,2.8315598219993166,2.8315598219993166,0.0
86.7,2.8364082555120964,2.8364082555120964,0.0
86.80000000000001,2.8411774165122505,2.8411774165122505,0.0
86.9,2.845868302807793,2.845868302807793,0.0
87.0,2.850481910518233,2.850481910518233,0.0
87.10000000000001,2.8550192336152165,2.8550192336152165,0.0
87.2,2.859481263481563,2.859481263481563,0.0
87.30000000000001,2.8638689884883948,2.8638689884883948,0.0
87.4,2.8681833935900203,2.8681833935900203,0.0
87.5,2.8724254599362697,2.8724254599362697,0.0
87.60000000000001,2.8765961645019162,2.8765961645019162,0.0
87.7,2.8806964797328654,2.8806964797328654,0.0
87.80000000000001,2.8847273732087464,2.8847273732087464,0.0
87.9,2.888689807321549,2.888689807321549,0.0
88.0,2.8925847389699597,2.8925847389699597,0.0
88.10000000000001,2.896413119269017,2.896413119269017,0.0
88.2,2.900175893274728,2.900175893274728,0.0
88.30000000000001,2.9038739997232828,2.9038739997232828,0.0
88.4,2.907508370784478,2.907508370784478,0.0
88.5,2.9110799318290104,2.9110799318290104,0.0
88.60000000000001,2.9145896012092343,2.9145896012092343,0.0
88.7,2.9180382900530435,2.9180382900530435,0.0
88.80000000000001,2.921426902070496,2.921426902070496,0.0
88.9,2.9247563333728115,2.9247563333728115,0.0
89.0,2.928027472303394,2.928027472303394,0.0
89.10000000000001,2.9312411992804983,2.9312411992804983,0.0
89.2,2.934398386651197,2.934398386651197,0.0
89.30000000000001,2.9374998985562923,2.9374998985562923,0.0
89.4,2.9405465908058086,2.9405465908058086,0.0
89.5,2.943539310764747,2.943539310764747,0.0
89.60000000000001,2.946478897248725,2.946478897248725,0.0
89.7,2.949366180429201,2.949366180429201,0.0
89.80000000000001,2.9522019817479204,2.9522019817479204,0.0
89.9,2.954987113840285,2.954987113840285,0.0
90.0,2.9577223804673003,2.9577223804673003,0.0
90.10000000000001,2.960408576455806,2.960408576455806,0.0
90.2,2.9630464876466687,2.9630464876466687,0.0
90.30000000000001,2.9656368908506403,2.9656368908506403,0.0
90.4,2.9681805538115764,2.9681805538115764,0.0
90.5,2.9706782351767416,2.9706782351767416,0.0
90.60000000000001,2.9731306844738987,2.9731306844738987,0.0
90.7,2.9755386420949126,2.9755386420949126,0.0
90.80000000000001,2.977902839285601,2.977902839285601,0.0
90.9,2.980223998141559,2.980223998141559,0.0
91.0,2.982502831609707,2.982502831609707,0.0
91.10000000000001,2.984740043495304,2.984740043495304,0.0
91.2,2.9869363284741826,2.9869363284741826,0.0
91.30000000000001,2.9890923721099694,2.9890923721099694,0.0
91.4,2.9912088508760553,2.9912088508760553,0.0
91.5,2.993286432182092,2.993286432182092,0.0
91.60000000000001,2.99532577440479,2.99532577440479,0.0
91.7,2.9973275269228123,2.9973275269228123,0.0
91.80000000000001,2.9992923301555527,2.9992923301555527,0.0
91.9,3.0012208156055915,3.0012208156055915,0.0
92.0,3.003113605904648,3.003113605904648,0.0
92.10000000000001,3.0049713148628308,3.0049713148628308,0.0
92.2,3.0067945475209976,3.0067945475209976,0.0
92.30000000000001,3.0085839002060677,3.0085839002060677,0.0
92.4,3.0103399605890915,3.0103399605890915,0.0
92.5,3.012063307745931,3.012063307745931,0.0
92.60000000000001,3.0137545122203804,3.0137545122203804,0.0
92.7,3.0154141360895723,3.0154141360895723,0.0
92.80000000000001,3.017042733031531,3.017042733031531,0.0
92.9,3.018640848394711,3.018640848394711,0.0
93.0,3.020209019269402,3.020209019269402,0.0
93.10000000000001,3.021747774560851,3.021747774560851,0.0
93.2,3.023257635063977,3.023257635063977,0.0
93.30000000000001,3.0247391135395607,3.0247391135395607,0.0
93.4,3.0261927147917813,3.0261927147917813,0.0
93.5,3.0276189357469923,3.0276189357469923,0.0
93.60000000000001,3.0290182655336166,3.0290182655336166,0.0
93.7,3.030391185563068,3.030391185563068,0.0
93.80000000000001,3.031738169611588,3.031738169611588,0.0
93.9,3.033059683902904,3.033059683902904,0.0
94.0,3.0343561871916083,3.0343561871916083,0.0
94.10000000000001,3.0356281308471895,3.0356281308471895,0.0
94.2,3.036875958938595,3.036875958938595,0.0
94.30000000000001,3.0381001083192816,3.0381001083192816,0.0
94.4,3.039301008712644,3.039301008712644,0.0
94.5,3.0404790827977677,3.0404790827977677,0.0
94.60000000000001,3.0416347462954207,3.0416347462954207,0.0
94.7,3.0427684080542257,3.0427684080542257,0.0
94.80000000000001,3.0438804701369366,3.0438804701369366,0.0
94.9,3.04497132790677,3.04497132790677,0.0
95.0,3.046041370113725,3.046041370113725,0.0
95.10000000000001,3.047090978980832,3.047090978980832,0.0
95.2,3.048120530290284,3.048120530290284,0.0
95.30000000000001,3.049130393469398,3.049130393469398,0.0
95.4,3.050120931676355,3.050120931676355,0.0
95.5,3.051092501885677,3.051092501885677,0.0
95.60000000000001,3.0520454549733924,3.0520454549733924,0.0
95.7,3.052980135801854,3.052980135801854,0.0
95.80000000000001,3.0538968833041733,3.0538968833041733,0.0
95.9,3.0547960305682214,3.0547960305682214,0.0
96.0,3.0556779049201808,3.0556779049201808,0.0
96.10000000000001,3.0565428280075997,3.0565428280075997,0.0
96.2,3.0573911158819267,3.0573911158819267,0.0
96.30000000000001,3.0582230790804985,3.0582230790804985,0.0
96.4,3.0590390227079474,3.0590390227079474,0.0
96.5,3.0598392465170052,3.0598392465170052,0.0
96.60000000000001,3.0606240449886917,3.0606240449886917,0.0
96.7,3.0613937074118427,3.0613937074118427,0.0
96.80000000000001,3.062148517961984,3.062148517961984,0.0
96.9,3.0628887557795133,3.0628887557795133,0.0
97.0,3.063614695047177,3.063614695047177,0.0
97.10000000000001,3.0643266050668387,3.0643266050668387,0.0
97.2,3.065024750335501,3.065024750335501,0.0
97.30000000000001,3.0657093906205883,3.0657093906205883,0.0
97.4,3.0663807810344714,3.0663807810344714,0.0
97.5,3.0670391721082204,3.0670391721082204,0.0
97.60000000000001,3.0676848098645753,3.0676848098645753,0.0
97.7,3.0683179358901302,3.0683179358901302,0.0
97.80000000000001,3.068938787406725,3.068938787406725,0.0
97.9,3.069547597342022,3.069547597342022,0.0
98.0,3.070144594399287,3.070144594399287,0.0
98.10000000000001,3.0707300031263465,3.0707300031263465,0.0
98.2,3.071304043983725,3.071304043983725,0.0
98.30000000000001,3.07186693341197,3.07186693341197,0.0
98.4,3.072418883898136,3.072418883898136,0.0
98.5,3.072960104041456,3.072960104041456,0.0
98.60000000000001,3.073490798618177,3.073490798618177,0.0
98.7,3.0740111686455607,3.0740111686455607,0.0
98.80000000000001,3.074521411445067,3.074521411445067,0.0
98.9,3.075021720704698,3.075021720704698,0.0
99.0,3.0755122865405204,3.0755122865405204,0.0
99.10000000000001,3.0759932955573515,3.0759932955573515,0.0
99.2,3.076464930908633,3.076464930908633,0.0
99.30000000000001,3.0769273723554753,3.0769273723554753,0.0
99.4,3.0773807963248796,3.0773807963248796,0.0
99.5,3.0778253759671546,3.0778253759671546,0.0
99.60000000000001,3.078261281212506,3.078261281212506,0.0
99.7,3.078688678826834,3.078688678826834,0.0
99.80000000000001,3.0791077324667135,3.0791077324667135,0.0
99.9,3.079518602733585,3.079518602733585,0.0
100.0,3.0799214472271457,3.0799214472271457,0.0
